Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLevel,Cum(WTrans),SnowLayer
517.6527,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.56E-02,-1.04E+02,4.08E+01,-1.20E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.65E+02,-1.19E+02,0.00E+00,0.00E+00,1.04E+02,1.23E+02,2.85E+00,560,0.00E+00,0
518.0918,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.53E-02,-1.04E+02,4.08E+01,-1.20E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.64E+02,-1.19E+02,0.00E+00,0.00E+00,1.04E+02,1.23E+02,2.85E+00,561,0.00E+00,0
518.5309,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.51E-02,-1.04E+02,4.08E+01,-1.20E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.62E+02,-1.19E+02,0.00E+00,0.00E+00,1.05E+02,1.23E+02,2.85E+00,562,0.00E+00,0
518.9699,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.48E-02,-1.04E+02,4.08E+01,-1.21E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.60E+02,-1.19E+02,0.00E+00,0.00E+00,1.05E+02,1.24E+02,2.85E+00,563,0.00E+00,0
519.409,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.46E-02,-1.05E+02,4.08E+01,-1.21E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.58E+02,-1.19E+02,0.00E+00,0.00E+00,1.05E+02,1.24E+02,2.85E+00,564,0.00E+00,0
519.8481,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.43E-02,-1.05E+02,4.08E+01,-1.21E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.57E+02,-1.19E+02,0.00E+00,0.00E+00,1.05E+02,1.24E+02,2.85E+00,565,0.00E+00,0
520.2872,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.41E-02,-1.05E+02,4.08E+01,-1.21E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.55E+02,-1.19E+02,0.00E+00,0.00E+00,1.05E+02,1.24E+02,2.85E+00,566,0.00E+00,0
520.7263,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.38E-02,-1.05E+02,4.08E+01,-1.21E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.53E+02,-1.19E+02,0.00E+00,0.00E+00,1.06E+02,1.24E+02,2.85E+00,567,0.00E+00,0
521.1653,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.36E-02,-1.05E+02,4.08E+01,-1.22E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.52E+02,-1.19E+02,0.00E+00,0.00E+00,1.06E+02,1.25E+02,2.85E+00,568,0.00E+00,0
521.6044,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.34E-02,-1.06E+02,4.08E+01,-1.22E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.50E+02,-1.19E+02,0.00E+00,0.00E+00,1.06E+02,1.25E+02,2.85E+00,569,0.00E+00,0
522.0435,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.32E-02,-1.06E+02,4.08E+01,-1.22E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.49E+02,-1.19E+02,0.00E+00,0.00E+00,1.06E+02,1.25E+02,2.85E+00,570,0.00E+00,0
522.4826,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.29E-02,-1.06E+02,4.08E+01,-1.22E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.47E+02,-1.20E+02,0.00E+00,0.00E+00,1.06E+02,1.25E+02,2.85E+00,571,0.00E+00,0
522.9216,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.27E-02,-1.06E+02,4.08E+01,-1.23E+02,3.47E+01,-1.31E+02,-6.91E+01,-1.46E+02,-1.20E+02,0.00E+00,0.00E+00,1.06E+02,1.25E+02,2.85E+00,572,0.00E+00,0
523.4925,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.25E-02,-1.06E+02,4.08E+01,-1.23E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.44E+02,-1.20E+02,0.00E+00,0.00E+00,1.07E+02,1.26E+02,2.85E+00,573,0.00E+00,0
524.0633,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.22E-02,-1.07E+02,4.08E+01,-1.23E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.42E+02,-1.20E+02,0.00E+00,0.00E+00,1.07E+02,1.26E+02,2.85E+00,574,0.00E+00,0
524.6341,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.20E-02,-1.07E+02,4.08E+01,-1.23E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.40E+02,-1.20E+02,0.00E+00,0.00E+00,1.07E+02,1.26E+02,2.85E+00,575,0.00E+00,0
525.0336,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.18E-02,-1.07E+02,4.08E+01,-1.23E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.39E+02,-1.20E+02,0.00E+00,0.00E+00,1.07E+02,1.26E+02,2.85E+00,576,0.00E+00,0
525.4332,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.17E-02,-1.07E+02,4.08E+01,-1.24E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.38E+02,-1.20E+02,0.00E+00,0.00E+00,1.08E+02,1.27E+02,2.85E+00,577,0.00E+00,0
525.9526,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.15E-02,-1.08E+02,4.08E+01,-1.24E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.36E+02,-1.20E+02,0.00E+00,0.00E+00,1.08E+02,1.27E+02,2.85E+00,578,0.00E+00,0
526.472,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.13E-02,-1.08E+02,4.08E+01,-1.24E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.35E+02,-1.20E+02,0.00E+00,0.00E+00,1.08E+02,1.27E+02,2.85E+00,579,0.00E+00,0
526.9915,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.11E-02,-1.08E+02,4.08E+01,-1.24E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.33E+02,-1.20E+02,0.00E+00,0.00E+00,1.08E+02,1.27E+02,2.85E+00,580,0.00E+00,0
527.5109,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.09E-02,-1.08E+02,4.08E+01,-1.25E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.32E+02,-1.20E+02,0.00E+00,0.00E+00,1.08E+02,1.27E+02,2.85E+00,581,0.00E+00,0
528.0303,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.08E-02,-1.08E+02,4.08E+01,-1.25E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.30E+02,-1.20E+02,0.00E+00,0.00E+00,1.09E+02,1.28E+02,2.85E+00,582,0.00E+00,0
528.5498,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.06E-02,-1.09E+02,4.08E+01,-1.25E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.29E+02,-1.20E+02,0.00E+00,0.00E+00,1.09E+02,1.28E+02,2.85E+00,583,0.00E+00,0
529.0692,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.05E-02,-1.09E+02,4.08E+01,-1.25E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.27E+02,-1.20E+02,0.00E+00,0.00E+00,1.09E+02,1.28E+02,2.85E+00,584,0.00E+00,0
529.5886,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.05E-02,-1.09E+02,4.08E+01,-1.26E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.26E+02,-1.21E+02,0.00E+00,0.00E+00,1.09E+02,1.28E+02,2.85E+00,585,0.00E+00,0
530.1081,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.04E-02,-1.09E+02,4.08E+01,-1.26E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.25E+02,-1.21E+02,0.00E+00,0.00E+00,1.09E+02,1.29E+02,2.85E+00,586,0.00E+00,0
530.6275,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.04E-02,-1.10E+02,4.08E+01,-1.26E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.23E+02,-1.21E+02,0.00E+00,0.00E+00,1.10E+02,1.29E+02,2.85E+00,587,0.00E+00,0
531.1469,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.03E-02,-1.10E+02,4.08E+01,-1.26E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.22E+02,-1.21E+02,0.00E+00,0.00E+00,1.10E+02,1.29E+02,2.85E+00,588,0.00E+00,0
531.6663,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.02E-02,-1.10E+02,4.08E+01,-1.27E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.21E+02,-1.21E+02,0.00E+00,0.00E+00,1.10E+02,1.29E+02,2.85E+00,589,0.00E+00,0
532.1858,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.02E-02,-1.10E+02,4.08E+01,-1.27E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.19E+02,-1.21E+02,0.00E+00,0.00E+00,1.10E+02,1.30E+02,2.85E+00,590,0.00E+00,0
532.7052,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.01E-02,-1.11E+02,4.08E+01,-1.27E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.18E+02,-1.21E+02,0.00E+00,0.00E+00,1.11E+02,1.30E+02,2.85E+00,591,0.00E+00,0
533.3805,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.01E-02,-1.11E+02,4.08E+01,-1.27E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.16E+02,-1.21E+02,0.00E+00,0.00E+00,1.11E+02,1.30E+02,2.85E+00,592,0.00E+00,0
534.0557,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.00E-02,-1.11E+02,4.08E+01,-1.28E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.15E+02,-1.21E+02,0.00E+00,0.00E+00,1.11E+02,1.30E+02,2.85E+00,593,0.00E+00,0
534.731,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.99E-02,-1.12E+02,4.08E+01,-1.28E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.13E+02,-1.21E+02,0.00E+00,0.00E+00,1.11E+02,1.31E+02,2.85E+00,594,0.00E+00,0
535.4062,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.98E-02,-1.12E+02,4.08E+01,-1.28E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.11E+02,-1.21E+02,0.00E+00,0.00E+00,1.12E+02,1.31E+02,2.85E+00,595,0.00E+00,0
536.0815,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.97E-02,-1.12E+02,4.08E+01,-1.29E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.10E+02,-1.21E+02,0.00E+00,0.00E+00,1.12E+02,1.31E+02,2.85E+00,596,0.00E+00,0
536.7568,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.96E-02,-1.13E+02,4.08E+01,-1.29E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.08E+02,-1.22E+02,0.00E+00,0.00E+00,1.12E+02,1.32E+02,2.85E+00,597,0.00E+00,0
537.432,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.96E-02,-1.13E+02,4.08E+01,-1.29E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.07E+02,-1.22E+02,0.00E+00,0.00E+00,1.13E+02,1.32E+02,2.85E+00,598,0.00E+00,0
538.1073,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.95E-02,-1.13E+02,4.08E+01,-1.29E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.05E+02,-1.22E+02,0.00E+00,0.00E+00,1.13E+02,1.32E+02,2.85E+00,599,0.00E+00,0
538.7825,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.94E-02,-1.13E+02,4.08E+01,-1.30E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.04E+02,-1.22E+02,0.00E+00,0.00E+00,1.13E+02,1.33E+02,2.85E+00,600,0.00E+00,0
539.4578,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.93E-02,-1.14E+02,4.08E+01,-1.30E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.02E+02,-1.22E+02,0.00E+00,0.00E+00,1.13E+02,1.33E+02,2.85E+00,601,0.00E+00,0
540.1331,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.92E-02,-1.14E+02,4.08E+01,-1.30E+02,3.47E+01,-1.32E+02,-6.91E+01,-1.01E+02,-1.22E+02,0.00E+00,0.00E+00,1.14E+02,1.33E+02,2.85E+00,602,0.00E+00,0
540.8083,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.91E-02,-1.14E+02,4.08E+01,-1.31E+02,3.47E+01,-1.32E+02,-6.91E+01,-9.95E+01,-1.22E+02,0.00E+00,0.00E+00,1.14E+02,1.34E+02,2.85E+00,603,0.00E+00,0
541.4836,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.90E-02,-1.15E+02,4.08E+01,-1.31E+02,3.47E+01,-1.32E+02,-6.91E+01,-9.81E+01,-1.22E+02,0.00E+00,0.00E+00,1.14E+02,1.34E+02,2.85E+00,604,0.00E+00,0
542.1588,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.89E-02,-1.15E+02,4.08E+01,-1.31E+02,3.47E+01,-1.32E+02,-6.91E+01,-9.67E+01,-1.22E+02,0.00E+00,0.00E+00,1.15E+02,1.34E+02,2.85E+00,605,0.00E+00,0
542.8341,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.88E-02,-1.15E+02,4.08E+01,-1.32E+02,3.47E+01,-1.32E+02,-6.91E+01,-9.54E+01,-1.23E+02,0.00E+00,0.00E+00,1.15E+02,1.35E+02,2.85E+00,606,0.00E+00,0
543.5094,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.88E-02,-1.16E+02,4.08E+01,-1.32E+02,3.47E+01,-1.32E+02,-6.91E+01,-9.40E+01,-1.23E+02,0.00E+00,0.00E+00,1.15E+02,1.35E+02,2.85E+00,607,0.00E+00,0
544.1846,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.87E-02,-1.16E+02,4.08E+01,-1.32E+02,3.47E+01,-1.32E+02,-6.91E+01,-9.27E+01,-1.23E+02,0.00E+00,0.00E+00,1.15E+02,1.35E+02,2.85E+00,608,0.00E+00,0
544.8599,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.86E-02,-1.16E+02,4.08E+01,-1.33E+02,3.47E+01,-1.32E+02,-6.91E+01,-9.13E+01,-1.23E+02,0.00E+00,0.00E+00,1.16E+02,1.35E+02,2.85E+00,609,0.00E+00,0
545.5351,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.85E-02,-1.17E+02,4.08E+01,-1.33E+02,3.47E+01,-1.32E+02,-6.91E+01,-9.00E+01,-1.23E+02,0.00E+00,0.00E+00,1.16E+02,1.36E+02,2.85E+00,610,0.00E+00,0
546.2104,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.84E-02,-1.17E+02,4.08E+01,-1.33E+02,3.47E+01,-1.32E+02,-6.91E+01,-8.87E+01,-1.23E+02,0.00E+00,0.00E+00,1.16E+02,1.36E+02,2.85E+00,611,0.00E+00,0
546.8857,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.83E-02,-1.17E+02,4.08E+01,-1.34E+02,3.47E+01,-1.32E+02,-6.91E+01,-8.73E+01,-1.23E+02,0.00E+00,0.00E+00,1.17E+02,1.36E+02,2.85E+00,612,0.00E+00,0
547.5609,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.82E-02,-1.17E+02,4.08E+01,-1.34E+02,3.47E+01,-1.32E+02,-6.91E+01,-8.61E+01,-1.23E+02,0.00E+00,0.00E+00,1.17E+02,1.37E+02,2.85E+00,613,0.00E+00,0
548.2362,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.81E-02,-1.18E+02,4.08E+01,-1.34E+02,3.47E+01,-1.33E+02,-6.91E+01,-8.47E+01,-1.24E+02,0.00E+00,0.00E+00,1.17E+02,1.37E+02,2.85E+00,614,0.00E+00,0
548.9114,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.80E-02,-1.18E+02,4.08E+01,-1.34E+02,3.47E+01,-1.33E+02,-6.91E+01,-8.35E+01,-1.24E+02,0.00E+00,0.00E+00,1.17E+02,1.37E+02,2.85E+00,615,0.00E+00,0
549.5867,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.79E-02,-1.18E+02,4.08E+01,-1.35E+02,3.47E+01,-1.33E+02,-6.91E+01,-8.22E+01,-1.24E+02,0.00E+00,0.00E+00,1.18E+02,1.38E+02,2.85E+00,616,0.00E+00,0
550.262,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.78E-02,-1.19E+02,4.08E+01,-1.35E+02,3.47E+01,-1.33E+02,-6.91E+01,-8.09E+01,-1.24E+02,0.00E+00,0.00E+00,1.18E+02,1.38E+02,2.85E+00,617,0.00E+00,0
550.9372,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.76E-02,-1.19E+02,4.08E+01,-1.35E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.97E+01,-1.24E+02,0.00E+00,0.00E+00,1.18E+02,1.38E+02,2.85E+00,618,0.00E+00,0
551.6125,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.75E-02,-1.19E+02,4.08E+01,-1.36E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.84E+01,-1.24E+02,0.00E+00,0.00E+00,1.19E+02,1.39E+02,2.85E+00,619,0.00E+00,0
552.2877,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.74E-02,-1.20E+02,4.08E+01,-1.36E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.72E+01,-1.24E+02,0.00E+00,0.00E+00,1.19E+02,1.39E+02,2.85E+00,620,0.00E+00,0
552.963,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.73E-02,-1.20E+02,4.08E+01,-1.36E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.60E+01,-1.24E+02,0.00E+00,0.00E+00,1.19E+02,1.39E+02,2.85E+00,621,0.00E+00,0
553.6383,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.72E-02,-1.20E+02,4.08E+01,-1.37E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.49E+01,-1.25E+02,0.00E+00,0.00E+00,1.19E+02,1.39E+02,2.85E+00,622,0.00E+00,0
554.3135,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.71E-02,-1.21E+02,4.08E+01,-1.37E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.38E+01,-1.25E+02,0.00E+00,0.00E+00,1.20E+02,1.40E+02,2.85E+00,623,0.00E+00,0
554.9888,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.70E-02,-1.21E+02,4.08E+01,-1.37E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.28E+01,-1.25E+02,0.00E+00,0.00E+00,1.20E+02,1.40E+02,2.85E+00,624,0.00E+00,0
555.664,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.69E-02,-1.21E+02,4.08E+01,-1.38E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.20E+01,-1.25E+02,0.00E+00,0.00E+00,1.20E+02,1.40E+02,2.85E+00,625,0.00E+00,0
556.3393,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.68E-02,-1.22E+02,4.08E+01,-1.38E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.13E+01,-1.25E+02,0.00E+00,0.00E+00,1.21E+02,1.41E+02,2.85E+00,626,0.00E+00,0
557.0146,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.67E-02,-1.22E+02,4.08E+01,-1.38E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.08E+01,-1.25E+02,0.00E+00,0.00E+00,1.21E+02,1.41E+02,2.85E+00,627,0.00E+00,0
557.6898,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.65E-02,-1.22E+02,4.08E+01,-1.38E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.03E+01,-1.25E+02,0.00E+00,0.00E+00,1.21E+02,1.41E+02,2.85E+00,628,0.00E+00,0
558.3651,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.64E-02,-1.22E+02,4.08E+01,-1.39E+02,3.47E+01,-1.33E+02,-6.91E+01,-7.00E+01,-1.26E+02,0.00E+00,0.00E+00,1.21E+02,1.42E+02,2.85E+00,629,0.00E+00,0
559.0403,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.63E-02,-1.23E+02,4.08E+01,-1.39E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.98E+01,-1.26E+02,0.00E+00,0.00E+00,1.22E+02,1.42E+02,2.85E+00,630,0.00E+00,0
559.7156,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.62E-02,-1.23E+02,4.08E+01,-1.39E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.96E+01,-1.26E+02,0.00E+00,0.00E+00,1.22E+02,1.42E+02,2.85E+00,631,0.00E+00,0
560.3908,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.61E-02,-1.23E+02,4.08E+01,-1.40E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.95E+01,-1.26E+02,0.00E+00,0.00E+00,1.22E+02,1.43E+02,2.85E+00,632,0.00E+00,0
561.0661,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.60E-02,-1.24E+02,4.08E+01,-1.40E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.94E+01,-1.26E+02,0.00E+00,0.00E+00,1.23E+02,1.43E+02,2.85E+00,633,0.00E+00,0
561.7414,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.58E-02,-1.24E+02,4.08E+01,-1.40E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.93E+01,-1.26E+02,0.00E+00,0.00E+00,1.23E+02,1.43E+02,2.85E+00,634,0.00E+00,0
562.6192,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.57E-02,-1.24E+02,4.08E+01,-1.41E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.92E+01,-1.26E+02,0.00E+00,0.00E+00,1.23E+02,1.44E+02,2.85E+00,635,0.00E+00,0
563.497,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.55E-02,-1.25E+02,4.08E+01,-1.41E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.92E+01,-1.27E+02,0.00E+00,0.00E+00,1.24E+02,1.44E+02,2.85E+00,636,0.00E+00,0
564.3749,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.54E-02,-1.25E+02,4.08E+01,-1.42E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.27E+02,0.00E+00,0.00E+00,1.24E+02,1.44E+02,2.85E+00,637,0.00E+00,0
565.2527,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.52E-02,-1.26E+02,4.08E+01,-1.42E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.27E+02,0.00E+00,0.00E+00,1.24E+02,1.45E+02,2.85E+00,638,0.00E+00,0
566.1306,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.50E-02,-1.26E+02,4.08E+01,-1.42E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.27E+02,0.00E+00,0.00E+00,1.25E+02,1.45E+02,2.85E+00,639,0.00E+00,0
567.0084,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.49E-02,-1.26E+02,4.08E+01,-1.43E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.27E+02,0.00E+00,0.00E+00,1.25E+02,1.46E+02,2.85E+00,640,0.00E+00,0
567.8862,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.47E-02,-1.27E+02,4.08E+01,-1.43E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.28E+02,0.00E+00,0.00E+00,1.25E+02,1.46E+02,2.85E+00,641,0.00E+00,0
568.7641,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.46E-02,-1.27E+02,4.08E+01,-1.44E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.28E+02,0.00E+00,0.00E+00,1.26E+02,1.46E+02,2.85E+00,642,0.00E+00,0
569.6419,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.44E-02,-1.28E+02,4.08E+01,-1.44E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.28E+02,0.00E+00,0.00E+00,1.26E+02,1.47E+02,2.85E+00,643,0.00E+00,0
570.5197,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.42E-02,-1.28E+02,4.08E+01,-1.44E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.28E+02,0.00E+00,0.00E+00,1.27E+02,1.47E+02,2.85E+00,644,0.00E+00,0
571.3976,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.41E-02,-1.28E+02,4.08E+01,-1.45E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.28E+02,0.00E+00,0.00E+00,1.27E+02,1.48E+02,2.85E+00,645,0.00E+00,0
572.2754,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.39E-02,-1.29E+02,4.08E+01,-1.45E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.29E+02,0.00E+00,0.00E+00,1.27E+02,1.48E+02,2.85E+00,646,0.00E+00,0
573.1533,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.37E-02,-1.29E+02,4.08E+01,-1.46E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.29E+02,0.00E+00,0.00E+00,1.28E+02,1.48E+02,2.85E+00,647,0.00E+00,0
574.0311,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.35E-02,-1.30E+02,4.08E+01,-1.46E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.29E+02,0.00E+00,0.00E+00,1.28E+02,1.49E+02,2.85E+00,648,0.00E+00,0
574.9089,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.34E-02,-1.30E+02,4.08E+01,-1.46E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.29E+02,0.00E+00,0.00E+00,1.28E+02,1.49E+02,2.85E+00,649,0.00E+00,0
575.7868,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.32E-02,-1.30E+02,4.08E+01,-1.47E+02,3.47E+01,-1.33E+02,-6.91E+01,-6.91E+01,-1.29E+02,0.00E+00,0.00E+00,1.29E+02,1.50E+02,2.85E+00,650,0.00E+00,0
