Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLevel,Cum(WTrans),SnowLayer
530.3277,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.00E-02,-1.10E+02,4.08E+01,-1.26E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.93E+01,-1.17E+02,0.00E+00,0.00E+00,1.13E+02,1.29E+02,2.38E+00,567,0.00E+00,0
531.0029,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.96E-02,-1.10E+02,4.08E+01,-1.27E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.92E+01,-1.17E+02,0.00E+00,0.00E+00,1.14E+02,1.29E+02,2.38E+00,568,0.00E+00,0
531.6782,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.92E-02,-1.10E+02,4.08E+01,-1.27E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.92E+01,-1.17E+02,0.00E+00,0.00E+00,1.14E+02,1.29E+02,2.38E+00,569,0.00E+00,0
532.3535,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.87E-02,-1.10E+02,4.08E+01,-1.27E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.92E+01,-1.17E+02,0.00E+00,0.00E+00,1.14E+02,1.30E+02,2.38E+00,570,0.00E+00,0
533.0287,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.83E-02,-1.11E+02,4.08E+01,-1.28E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.14E+02,1.30E+02,2.38E+00,571,0.00E+00,0
533.704,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.79E-02,-1.11E+02,4.08E+01,-1.28E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.15E+02,1.30E+02,2.38E+00,572,0.00E+00,0
534.3792,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.75E-02,-1.11E+02,4.08E+01,-1.28E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.15E+02,1.31E+02,2.38E+00,573,0.00E+00,0
535.0545,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.71E-02,-1.12E+02,4.08E+01,-1.29E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.15E+02,1.31E+02,2.38E+00,574,0.00E+00,0
535.7298,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.68E-02,-1.12E+02,4.08E+01,-1.29E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.16E+02,1.31E+02,2.38E+00,575,0.00E+00,0
536.405,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.64E-02,-1.12E+02,4.08E+01,-1.29E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.16E+02,1.32E+02,2.38E+00,576,0.00E+00,0
537.0803,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-02,-1.13E+02,4.08E+01,-1.29E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.16E+02,1.32E+02,2.38E+00,577,0.00E+00,0
537.7555,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.57E-02,-1.13E+02,4.08E+01,-1.30E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.16E+02,1.32E+02,2.38E+00,578,0.00E+00,0
538.4308,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.54E-02,-1.13E+02,4.08E+01,-1.30E+02,2.28E+01,-1.40E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.17E+02,1.32E+02,2.38E+00,579,0.00E+00,0
539.1061,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.51E-02,-1.14E+02,4.08E+01,-1.30E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.17E+02,1.33E+02,2.38E+00,580,0.00E+00,0
539.7813,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.47E-02,-1.14E+02,4.08E+01,-1.31E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.17E+02,1.33E+02,2.38E+00,581,0.00E+00,0
540.4566,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.44E-02,-1.14E+02,4.08E+01,-1.31E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.17E+02,1.33E+02,2.38E+00,582,0.00E+00,0
541.1318,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.41E-02,-1.15E+02,4.08E+01,-1.31E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.18E+02,1.34E+02,2.38E+00,583,0.00E+00,0
541.8071,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.39E-02,-1.15E+02,4.08E+01,-1.32E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.18E+02,1.34E+02,2.38E+00,584,0.00E+00,0
542.4824,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.36E-02,-1.15E+02,4.08E+01,-1.32E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.18E+02,1.34E+02,2.38E+00,585,0.00E+00,0
543.1576,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.33E-02,-1.15E+02,4.08E+01,-1.32E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.19E+02,1.35E+02,2.38E+00,586,0.00E+00,0
543.8329,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.31E-02,-1.16E+02,4.08E+01,-1.33E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.19E+02,1.35E+02,2.38E+00,587,0.00E+00,0
544.5081,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.28E-02,-1.16E+02,4.08E+01,-1.33E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.19E+02,1.35E+02,2.38E+00,588,0.00E+00,0
545.1834,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.26E-02,-1.16E+02,4.08E+01,-1.33E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.19E+02,1.36E+02,2.38E+00,589,0.00E+00,0
545.8587,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.24E-02,-1.17E+02,4.08E+01,-1.34E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.20E+02,1.36E+02,2.38E+00,590,0.00E+00,0
546.5339,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.22E-02,-1.17E+02,4.08E+01,-1.34E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.20E+02,1.36E+02,2.38E+00,591,0.00E+00,0
547.2092,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.20E-02,-1.17E+02,4.08E+01,-1.34E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.20E+02,1.37E+02,2.38E+00,592,0.00E+00,0
548.087,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.17E-02,-1.18E+02,4.08E+01,-1.35E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.21E+02,1.37E+02,2.38E+00,593,0.00E+00,0
548.9649,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.15E-02,-1.18E+02,4.08E+01,-1.35E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.21E+02,1.37E+02,2.38E+00,594,0.00E+00,0
549.8427,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.13E-02,-1.19E+02,4.08E+01,-1.35E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.21E+02,1.38E+02,2.38E+00,595,0.00E+00,0
550.7205,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.11E-02,-1.19E+02,4.08E+01,-1.36E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.22E+02,1.38E+02,2.38E+00,596,0.00E+00,0
551.5984,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.09E-02,-1.19E+02,4.08E+01,-1.36E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.22E+02,1.39E+02,2.38E+00,597,0.00E+00,0
552.4762,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.07E-02,-1.20E+02,4.08E+01,-1.37E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.23E+02,1.39E+02,2.38E+00,598,0.00E+00,0
553.354,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.06E-02,-1.20E+02,4.08E+01,-1.37E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.23E+02,1.39E+02,2.38E+00,599,0.00E+00,0
554.2319,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.05E-02,-1.21E+02,4.08E+01,-1.37E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.23E+02,1.40E+02,2.38E+00,600,0.00E+00,0
555.1097,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.05E-02,-1.21E+02,4.08E+01,-1.38E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.24E+02,1.40E+02,2.38E+00,601,0.00E+00,0
555.9876,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.04E-02,-1.21E+02,4.08E+01,-1.38E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.24E+02,1.41E+02,2.38E+00,602,0.00E+00,0
556.8654,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.03E-02,-1.22E+02,4.08E+01,-1.39E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.24E+02,1.41E+02,2.38E+00,603,0.00E+00,0
557.7432,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.03E-02,-1.22E+02,4.08E+01,-1.39E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.25E+02,1.41E+02,2.38E+00,604,0.00E+00,0
558.6211,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.02E-02,-1.23E+02,4.08E+01,-1.39E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.25E+02,1.42E+02,2.38E+00,605,0.00E+00,0
559.4989,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.01E-02,-1.23E+02,4.08E+01,-1.40E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.25E+02,1.42E+02,2.38E+00,606,0.00E+00,0
560.3767,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.01E-02,-1.23E+02,4.08E+01,-1.40E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.26E+02,1.43E+02,2.38E+00,607,0.00E+00,0
561.2546,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.00E-02,-1.24E+02,4.08E+01,-1.41E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.26E+02,1.43E+02,2.38E+00,608,0.00E+00,0
562.1324,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.99E-02,-1.24E+02,4.08E+01,-1.41E+02,2.28E+01,-1.41E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.27E+02,1.43E+02,2.38E+00,609,0.00E+00,0
563.0103,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.99E-02,-1.25E+02,4.08E+01,-1.41E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.27E+02,1.44E+02,2.38E+00,610,0.00E+00,0
563.8881,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.98E-02,-1.25E+02,4.08E+01,-1.42E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.27E+02,1.44E+02,2.38E+00,611,0.00E+00,0
564.7659,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.97E-02,-1.25E+02,4.08E+01,-1.42E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.28E+02,1.45E+02,2.38E+00,612,0.00E+00,0
565.6438,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.96E-02,-1.26E+02,4.08E+01,-1.43E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.28E+02,1.45E+02,2.38E+00,613,0.00E+00,0
566.5216,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.96E-02,-1.26E+02,4.08E+01,-1.43E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.28E+02,1.45E+02,2.38E+00,614,0.00E+00,0
567.3994,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.95E-02,-1.27E+02,4.08E+01,-1.43E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.29E+02,1.46E+02,2.38E+00,615,0.00E+00,0
568.2773,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.94E-02,-1.27E+02,4.08E+01,-1.44E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.29E+02,1.46E+02,2.38E+00,616,0.00E+00,0
569.1551,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.93E-02,-1.27E+02,4.08E+01,-1.44E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.30E+02,1.47E+02,2.38E+00,617,0.00E+00,0
570.033,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.92E-02,-1.28E+02,4.08E+01,-1.45E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.30E+02,1.47E+02,2.38E+00,618,0.00E+00,0
570.9108,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.92E-02,-1.28E+02,4.08E+01,-1.45E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.30E+02,1.47E+02,2.38E+00,619,0.00E+00,0
571.7886,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.91E-02,-1.29E+02,4.08E+01,-1.45E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.31E+02,1.48E+02,2.38E+00,620,0.00E+00,0
572.6665,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.91E-02,-1.29E+02,4.08E+01,-1.46E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.31E+02,1.48E+02,2.38E+00,621,0.00E+00,0
573.5443,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.90E-02,-1.29E+02,4.08E+01,-1.46E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.31E+02,1.49E+02,2.38E+00,622,0.00E+00,0
574.4221,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.91E-02,-1.30E+02,4.08E+01,-1.47E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.32E+02,1.49E+02,2.38E+00,623,0.00E+00,0
575.3,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.92E-02,-1.30E+02,4.08E+01,-1.47E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.32E+02,1.49E+02,2.38E+00,624,0.00E+00,0
576.1778,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.95E-02,-1.31E+02,4.08E+01,-1.47E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.22E+02,0.00E+00,0.00E+00,1.32E+02,1.50E+02,2.38E+00,625,0.00E+00,0
577.0557,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.02E-02,-1.31E+02,4.08E+01,-1.48E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.21E+02,0.00E+00,0.00E+00,1.33E+02,1.50E+02,2.38E+00,626,0.00E+00,0
577.9335,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.27E-02,-1.31E+02,4.08E+01,-1.48E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.33E+02,1.51E+02,2.38E+00,627,0.00E+00,0
578.8113,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.81E-02,-1.32E+02,4.08E+01,-1.49E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.34E+02,1.51E+02,2.38E+00,628,0.00E+00,0
579.6892,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.70E-02,-1.32E+02,4.08E+01,-1.49E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.15E+02,0.00E+00,0.00E+00,1.34E+02,1.51E+02,2.38E+00,629,0.00E+00,0
580.567,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.99E-02,-1.33E+02,4.08E+01,-1.49E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.11E+02,0.00E+00,0.00E+00,1.34E+02,1.52E+02,2.38E+00,630,0.00E+00,0
581.4448,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-8.75E-02,-1.33E+02,4.08E+01,-1.50E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-1.04E+02,0.00E+00,0.00E+00,1.35E+02,1.52E+02,2.38E+00,631,0.00E+00,0
582.3227,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-1.10E-01,-1.33E+02,4.08E+01,-1.50E+02,2.28E+01,-1.42E+02,-6.91E+01,-6.91E+01,-9.65E+01,0.00E+00,0.00E+00,1.35E+02,1.53E+02,2.38E+00,632,0.00E+00,0
583.2005,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-1.61E-01,-1.34E+02,4.08E+01,-1.51E+02,2.28E+01,-1.43E+02,-6.91E+01,-6.91E+01,-9.03E+01,0.00E+00,0.00E+00,1.35E+02,1.53E+02,2.38E+00,633,0.00E+00,0
584.0784,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-2.08E-01,-1.34E+02,4.08E+01,-1.51E+02,2.28E+01,-1.43E+02,-6.91E+01,-6.91E+01,-8.47E+01,0.00E+00,0.00E+00,1.35E+02,1.53E+02,2.38E+00,634,0.00E+00,0
584.9562,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-2.50E-01,-1.35E+02,4.08E+01,-1.52E+02,2.28E+01,-1.43E+02,-6.91E+01,-6.91E+01,-7.97E+01,0.00E+00,0.00E+00,1.36E+02,1.54E+02,2.38E+00,635,0.00E+00,0
585.834,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-2.98E-01,-1.35E+02,4.08E+01,-1.52E+02,2.28E+01,-1.43E+02,-6.91E+01,-6.91E+01,-7.55E+01,0.00E+00,0.00E+00,1.36E+02,1.54E+02,2.38E+00,636,0.00E+00,0
586.7119,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.53E-01,-1.35E+02,4.08E+01,-1.52E+02,2.28E+01,-1.44E+02,-6.91E+01,-6.91E+01,-7.34E+01,0.00E+00,0.00E+00,1.36E+02,1.55E+02,2.38E+00,637,0.00E+00,0
587.5897,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.84E-01,-1.36E+02,4.08E+01,-1.53E+02,2.28E+01,-1.44E+02,-6.91E+01,-6.91E+01,-7.18E+01,0.00E+00,0.00E+00,1.36E+02,1.55E+02,2.38E+00,638,0.00E+00,0
588.7309,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.17E-01,-1.36E+02,4.08E+01,-1.53E+02,2.28E+01,-1.44E+02,-6.91E+01,-6.91E+01,-7.07E+01,0.00E+00,0.00E+00,1.36E+02,1.56E+02,2.38E+00,639,0.00E+00,0
589.8721,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.29E-01,-1.37E+02,4.08E+01,-1.54E+02,2.28E+01,-1.45E+02,-6.91E+01,-6.91E+01,-7.02E+01,0.00E+00,0.00E+00,1.36E+02,1.56E+02,2.38E+00,640,0.00E+00,0
591.3556,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.43E-01,-1.38E+02,4.08E+01,-1.54E+02,2.28E+01,-1.45E+02,-6.91E+01,-6.91E+01,-6.97E+01,0.00E+00,0.00E+00,1.36E+02,1.57E+02,2.38E+00,641,0.00E+00,0
593.2255,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.50E-01,-1.38E+02,4.08E+01,-1.55E+02,2.28E+01,-1.46E+02,-6.91E+01,-6.91E+01,-6.93E+01,0.00E+00,0.00E+00,1.36E+02,1.58E+02,2.38E+00,642,0.00E+00,0
595.0916,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.57E-01,-1.39E+02,4.08E+01,-1.56E+02,2.28E+01,-1.47E+02,-6.91E+01,-6.91E+01,-6.92E+01,0.00E+00,0.00E+00,1.36E+02,1.59E+02,2.38E+00,643,0.00E+00,0
596.961,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.56E-01,-1.40E+02,4.08E+01,-1.57E+02,2.28E+01,-1.48E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.59E+02,2.38E+00,644,0.00E+00,0
598.8239,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.41E+02,4.08E+01,-1.58E+02,2.28E+01,-1.49E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.60E+02,2.38E+00,645,0.00E+00,0
600.6848,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.58E-01,-1.42E+02,4.08E+01,-1.59E+02,2.28E+01,-1.50E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.61E+02,2.38E+00,646,0.00E+00,0
602.5442,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.43E+02,4.08E+01,-1.60E+02,2.28E+01,-1.51E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.62E+02,2.38E+00,647,0.00E+00,0
604.4062,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.44E+02,4.08E+01,-1.60E+02,2.28E+01,-1.51E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.63E+02,2.38E+00,648,0.00E+00,0
606.2658,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-01,-1.44E+02,4.08E+01,-1.61E+02,2.28E+01,-1.52E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.64E+02,2.38E+00,649,0.00E+00,0
608.1254,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-01,-1.45E+02,4.08E+01,-1.62E+02,2.28E+01,-1.53E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.65E+02,2.38E+00,650,0.00E+00,0
609.9855,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-01,-1.46E+02,4.08E+01,-1.63E+02,2.28E+01,-1.54E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.65E+02,2.38E+00,651,0.00E+00,0
611.8456,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.58E-01,-1.47E+02,4.08E+01,-1.64E+02,2.28E+01,-1.55E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.66E+02,2.38E+00,652,0.00E+00,0
613.7013,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-01,-1.48E+02,4.08E+01,-1.65E+02,2.28E+01,-1.56E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.67E+02,2.38E+00,653,0.00E+00,0
615.5571,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.49E+02,4.08E+01,-1.66E+02,2.28E+01,-1.57E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.68E+02,2.38E+00,654,0.00E+00,0
617.4129,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.50E+02,4.08E+01,-1.66E+02,2.28E+01,-1.57E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.69E+02,2.38E+00,655,0.00E+00,0
619.272,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.50E+02,4.08E+01,-1.67E+02,2.28E+01,-1.58E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.70E+02,2.38E+00,656,0.00E+00,0
621.1311,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.58E-01,-1.51E+02,4.08E+01,-1.68E+02,2.28E+01,-1.59E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.71E+02,2.38E+00,657,0.00E+00,0
