Time,cvTop,cvBot,Sum(cvTop),Sum(cvBot),cvCh0,cvCh1,cTop,cRoot,cBot,cvRoot,Sum(cvRoot),Sum(cvNEql),TLevel,cGWL,cRunOff,Sum(cRunOff),"(cv(i),","Sum(cv(i)),","i=1,NObs)",,,,,
245.3891,-2.51E-06,-2.22E-06,-1.07E-01,-9.54E-05,0.00E+00,0.00E+00,0.00E+00,6.21E+00,4.23E-05,0.00E+00,1.43E+04,5.38E+03,274,0.00E+00,0.00E+00,0.00E+00,-1.80E-03,-1.82E+03,-4.38E-01,-1.87E+04,-2.02E+01,-1.54E+04,-1.74E+02,-1.26E+04
246.5587,-2.27E-06,-2.25E-06,-1.07E-01,-9.80E-05,0.00E+00,0.00E+00,0.00E+00,5.67E+00,4.34E-05,0.00E+00,1.43E+04,5.38E+03,275,0.00E+00,0.00E+00,0.00E+00,-1.62E-03,-1.82E+03,-3.94E-01,-1.87E+04,-1.85E+01,-1.55E+04,-1.66E+02,-1.28E+04
247.7283,-2.04E-06,-2.30E-06,-1.07E-01,-1.01E-04,0.00E+00,0.00E+00,0.00E+00,5.17E+00,4.45E-05,0.00E+00,1.43E+04,5.38E+03,276,0.00E+00,0.00E+00,0.00E+00,-1.46E-03,-1.82E+03,-3.55E-01,-1.87E+04,-1.69E+01,-1.55E+04,-1.57E+02,-1.30E+04
248.8979,-1.84E-06,-2.34E-06,-1.07E-01,-1.03E-04,0.00E+00,0.00E+00,0.00E+00,4.71E+00,4.57E-05,0.00E+00,1.43E+04,5.38E+03,277,0.00E+00,0.00E+00,0.00E+00,-1.31E-03,-1.82E+03,-3.19E-01,-1.87E+04,-1.54E+01,-1.55E+04,-1.49E+02,-1.32E+04
250.0675,-1.66E-06,-2.39E-06,-1.07E-01,-1.06E-04,0.00E+00,0.00E+00,0.00E+00,4.30E+00,4.68E-05,0.00E+00,1.43E+04,5.38E+03,278,0.00E+00,0.00E+00,0.00E+00,-1.18E-03,-1.82E+03,-2.87E-01,-1.87E+04,-1.41E+01,-1.55E+04,-1.41E+02,-1.33E+04
251.2371,-1.50E-06,-2.46E-06,-1.07E-01,-1.09E-04,0.00E+00,0.00E+00,0.00E+00,3.92E+00,4.81E-05,0.00E+00,1.43E+04,5.38E+03,279,0.00E+00,0.00E+00,0.00E+00,-1.06E-03,-1.82E+03,-2.59E-01,-1.87E+04,-1.29E+01,-1.55E+04,-1.33E+02,-1.35E+04
252.4067,-1.35E-06,-2.54E-06,-1.07E-01,-1.12E-04,0.00E+00,0.00E+00,0.00E+00,3.57E+00,4.94E-05,0.00E+00,1.43E+04,5.38E+03,280,0.00E+00,0.00E+00,0.00E+00,-9.56E-04,-1.82E+03,-2.33E-01,-1.87E+04,-1.18E+01,-1.56E+04,-1.26E+02,-1.36E+04
253.5763,-1.22E-06,-2.64E-06,-1.07E-01,-1.15E-04,0.00E+00,0.00E+00,0.00E+00,3.25E+00,5.07E-05,0.00E+00,1.43E+04,5.38E+03,281,0.00E+00,0.00E+00,0.00E+00,-8.61E-04,-1.82E+03,-2.10E-01,-1.87E+04,-1.08E+01,-1.56E+04,-1.19E+02,-1.38E+04
254.7458,-1.10E-06,-2.77E-06,-1.07E-01,-1.18E-04,0.00E+00,0.00E+00,0.00E+00,2.96E+00,5.22E-05,0.00E+00,1.43E+04,5.38E+03,282,0.00E+00,0.00E+00,0.00E+00,-7.74E-04,-1.82E+03,-1.89E-01,-1.87E+04,-9.83E+00,-1.56E+04,-1.12E+02,-1.39E+04
255.9154,-9.88E-07,-2.96E-06,-1.07E-01,-1.22E-04,0.00E+00,0.00E+00,0.00E+00,2.70E+00,5.38E-05,0.00E+00,1.43E+04,5.38E+03,283,0.00E+00,0.00E+00,0.00E+00,-6.97E-04,-1.82E+03,-1.70E-01,-1.87E+04,-8.97E+00,-1.56E+04,-1.05E+02,-1.40E+04
257.085,-8.90E-07,-3.21E-06,-1.07E-01,-1.26E-04,0.00E+00,0.00E+00,0.00E+00,2.45E+00,5.56E-05,0.00E+00,1.43E+04,5.38E+03,284,0.00E+00,0.00E+00,0.00E+00,-6.27E-04,-1.82E+03,-1.53E-01,-1.87E+04,-8.19E+00,-1.56E+04,-9.89E+01,-1.41E+04
258.2546,-8.02E-07,-3.56E-06,-1.07E-01,-1.30E-04,0.00E+00,0.00E+00,0.00E+00,2.23E+00,5.77E-05,0.00E+00,1.43E+04,5.38E+03,285,0.00E+00,0.00E+00,0.00E+00,-5.64E-04,-1.82E+03,-1.38E-01,-1.87E+04,-7.47E+00,-1.56E+04,-9.30E+01,-1.42E+04
259.4242,-7.22E-07,-4.05E-06,-1.07E-01,-1.35E-04,0.00E+00,0.00E+00,0.00E+00,2.03E+00,6.02E-05,0.00E+00,1.43E+04,5.38E+03,286,0.00E+00,0.00E+00,0.00E+00,-5.07E-04,-1.82E+03,-1.24E-01,-1.87E+04,-6.82E+00,-1.56E+04,-8.73E+01,-1.43E+04
260.5938,-6.51E-07,-4.73E-06,-1.07E-01,-1.40E-04,0.00E+00,0.00E+00,0.00E+00,1.85E+00,6.34E-05,0.00E+00,1.43E+04,5.38E+03,287,0.00E+00,0.00E+00,0.00E+00,-4.56E-04,-1.82E+03,-1.12E-01,-1.87E+04,-6.22E+00,-1.56E+04,-8.19E+01,-1.44E+04
261.7634,-5.86E-07,-5.66E-06,-1.07E-01,-1.47E-04,0.00E+00,0.00E+00,0.00E+00,1.68E+00,6.74E-05,0.00E+00,1.43E+04,5.38E+03,288,0.00E+00,0.00E+00,0.00E+00,-4.11E-04,-1.82E+03,-1.01E-01,-1.87E+04,-5.67E+00,-1.56E+04,-7.67E+01,-1.45E+04
262.933,-5.28E-07,-6.94E-06,-1.07E-01,-1.55E-04,0.00E+00,0.00E+00,0.00E+00,1.53E+00,7.28E-05,0.00E+00,1.43E+04,5.38E+03,289,0.00E+00,0.00E+00,0.00E+00,-3.69E-04,-1.82E+03,-9.06E-02,-1.87E+04,-5.17E+00,-1.56E+04,-7.19E+01,-1.46E+04
264.1026,-4.76E-07,-9.11E-06,-1.07E-01,-1.65E-04,0.00E+00,0.00E+00,0.00E+00,1.39E+00,8.03E-05,0.00E+00,1.43E+04,5.38E+03,290,0.00E+00,0.00E+00,0.00E+00,-3.32E-04,-1.82E+03,-8.15E-02,-1.87E+04,-4.71E+00,-1.56E+04,-6.72E+01,-1.47E+04
265.2722,-4.28E-07,-1.28E-05,-1.07E-01,-1.80E-04,0.00E+00,0.00E+00,0.00E+00,1.27E+00,9.17E-05,0.00E+00,1.43E+04,5.38E+03,291,0.00E+00,0.00E+00,0.00E+00,-2.99E-04,-1.82E+03,-7.34E-02,-1.87E+04,-4.29E+00,-1.56E+04,-6.29E+01,-1.48E+04
266.4418,-3.86E-07,-1.81E-05,-1.07E-01,-2.02E-04,0.00E+00,0.00E+00,0.00E+00,1.15E+00,1.08E-04,0.00E+00,1.43E+04,5.38E+03,292,0.00E+00,0.00E+00,0.00E+00,-2.69E-04,-1.82E+03,-6.61E-02,-1.87E+04,-3.91E+00,-1.56E+04,-5.88E+01,-1.48E+04
267.6114,-3.47E-07,-2.54E-05,-1.07E-01,-2.31E-04,0.00E+00,0.00E+00,0.00E+00,1.05E+00,1.33E-04,0.00E+00,1.43E+04,5.38E+03,293,0.00E+00,0.00E+00,0.00E+00,-2.42E-04,-1.82E+03,-5.95E-02,-1.87E+04,-3.56E+00,-1.57E+04,-5.49E+01,-1.49E+04
268.781,-3.13E-07,-3.62E-05,-1.07E-01,-2.74E-04,0.00E+00,0.00E+00,0.00E+00,9.53E-01,1.71E-04,0.00E+00,1.43E+04,5.38E+03,294,0.00E+00,0.00E+00,0.00E+00,-2.18E-04,-1.82E+03,-5.36E-02,-1.87E+04,-3.24E+00,-1.57E+04,-5.12E+01,-1.50E+04
269.9506,-2.82E-07,-5.34E-05,-1.07E-01,-3.36E-04,0.00E+00,0.00E+00,0.00E+00,8.66E-01,2.32E-04,0.00E+00,1.43E+04,5.38E+03,295,0.00E+00,0.00E+00,0.00E+00,-1.96E-04,-1.82E+03,-4.83E-02,-1.87E+04,-2.95E+00,-1.57E+04,-4.77E+01,-1.50E+04
271.1202,-2.54E-07,-8.38E-05,-1.07E-01,-4.34E-04,0.00E+00,0.00E+00,0.00E+00,7.87E-01,3.34E-04,0.00E+00,1.43E+04,5.38E+03,296,0.00E+00,0.00E+00,0.00E+00,-1.76E-04,-1.82E+03,-4.35E-02,-1.87E+04,-2.69E+00,-1.57E+04,-4.45E+01,-1.51E+04
272.2898,-2.28E-07,-1.38E-04,-1.07E-01,-5.96E-04,0.00E+00,0.00E+00,0.00E+00,7.15E-01,5.05E-04,0.00E+00,1.43E+04,5.38E+03,297,0.00E+00,0.00E+00,0.00E+00,-1.58E-04,-1.82E+03,-3.91E-02,-1.87E+04,-2.45E+00,-1.57E+04,-4.14E+01,-1.51E+04
273.8103,-2.04E-07,-2.57E-04,-1.07E-01,-9.87E-04,0.00E+00,0.00E+00,0.00E+00,6.50E-01,9.06E-04,0.00E+00,1.43E+04,5.38E+03,298,0.00E+00,0.00E+00,0.00E+00,-1.38E-04,-1.82E+03,-3.42E-02,-1.87E+04,-2.17E+00,-1.57E+04,-3.77E+01,-1.52E+04
275.3307,-1.78E-07,-4.90E-04,-1.07E-01,-1.73E-03,0.00E+00,0.00E+00,0.00E+00,5.74E-01,1.63E-03,0.00E+00,1.43E+04,5.38E+03,299,0.00E+00,0.00E+00,0.00E+00,-1.21E-04,-1.82E+03,-2.98E-02,-1.87E+04,-1.92E+00,-1.57E+04,-3.43E+01,-1.52E+04
277.2693,-1.55E-07,-1.01E-03,-1.07E-01,-3.69E-03,0.00E+00,0.00E+00,0.00E+00,5.07E-01,3.34E-03,0.00E+00,1.43E+04,5.38E+03,300,0.00E+00,0.00E+00,0.00E+00,-1.01E-04,-1.82E+03,-2.51E-02,-1.87E+04,-1.64E+00,-1.57E+04,-3.04E+01,-1.53E+04
279.2078,-1.31E-07,-2.06E-03,-1.07E-01,-7.68E-03,0.00E+00,0.00E+00,0.00E+00,4.32E-01,6.56E-03,0.00E+00,1.43E+04,5.38E+03,301,0.00E+00,0.00E+00,0.00E+00,-8.52E-05,-1.82E+03,-2.11E-02,-1.87E+04,-1.40E+00,-1.57E+04,-2.69E+01,-1.53E+04
281.1424,-1.10E-07,-3.96E-03,-1.07E-01,-1.53E-02,0.00E+00,0.00E+00,0.00E+00,3.68E-01,1.22E-02,0.00E+00,1.43E+04,5.38E+03,302,0.00E+00,0.00E+00,0.00E+00,-7.17E-05,-1.82E+03,-1.78E-02,-1.87E+04,-1.20E+00,-1.57E+04,-2.38E+01,-1.54E+04
283.0733,-9.32E-08,-7.28E-03,-1.07E-01,-2.94E-02,0.00E+00,0.00E+00,0.00E+00,3.14E-01,2.18E-02,0.00E+00,1.43E+04,5.38E+03,303,0.00E+00,0.00E+00,0.00E+00,-6.03E-05,-1.82E+03,-1.50E-02,-1.87E+04,-1.02E+00,-1.57E+04,-2.10E+01,-1.54E+04
285.0042,-7.86E-08,-1.28E-02,-1.07E-01,-5.42E-02,0.00E+00,0.00E+00,0.00E+00,2.68E-01,3.75E-02,0.00E+00,1.43E+04,5.38E+03,304,0.00E+00,0.00E+00,0.00E+00,-5.07E-05,-1.82E+03,-1.26E-02,-1.87E+04,-8.74E-01,-1.57E+04,-1.85E+01,-1.55E+04
286.9349,-6.63E-08,-2.17E-02,-1.07E-01,-9.61E-02,0.00E+00,0.00E+00,0.00E+00,2.28E-01,6.23E-02,0.00E+00,1.43E+04,5.38E+03,305,0.00E+00,0.00E+00,0.00E+00,-4.27E-05,-1.82E+03,-1.06E-02,-1.87E+04,-7.47E-01,-1.57E+04,-1.63E+01,-1.55E+04
288.2864,-5.64E-08,-3.27E-02,-1.07E-01,-1.40E-01,0.00E+00,0.00E+00,0.00E+00,1.95E-01,8.74E-02,0.00E+00,1.43E+04,5.38E+03,306,0.00E+00,0.00E+00,0.00E+00,-3.78E-05,-1.82E+03,-9.41E-03,-1.87E+04,-6.69E-01,-1.57E+04,-1.49E+01,-1.55E+04
290.0433,-4.95E-08,-4.82E-02,-1.07E-01,-2.25E-01,0.00E+00,0.00E+00,0.00E+00,1.74E-01,1.33E-01,0.00E+00,1.43E+04,5.38E+03,307,0.00E+00,0.00E+00,0.00E+00,-3.23E-05,-1.82E+03,-8.05E-03,-1.87E+04,-5.79E-01,-1.57E+04,-1.32E+01,-1.55E+04
291.8003,-4.23E-08,-7.21E-02,-1.07E-01,-3.52E-01,0.00E+00,0.00E+00,0.00E+00,1.50E-01,1.97E-01,0.00E+00,1.43E+04,5.38E+03,308,0.00E+00,0.00E+00,0.00E+00,-2.76E-05,-1.82E+03,-6.89E-03,-1.87E+04,-5.01E-01,-1.57E+04,-1.17E+01,-1.56E+04
293.5572,-3.62E-08,-1.06E-01,-1.07E-01,-5.37E-01,0.00E+00,0.00E+00,0.00E+00,1.30E-01,2.85E-01,0.00E+00,1.43E+04,5.38E+03,309,0.00E+00,0.00E+00,0.00E+00,-2.35E-05,-1.82E+03,-5.89E-03,-1.87E+04,-4.34E-01,-1.57E+04,-1.04E+01,-1.56E+04
295.488,-3.09E-08,-1.55E-01,-1.07E-01,-8.37E-01,0.00E+00,0.00E+00,0.00E+00,1.12E-01,4.21E-01,0.00E+00,1.43E+04,5.38E+03,310,0.00E+00,0.00E+00,0.00E+00,-1.98E-05,-1.82E+03,-4.96E-03,-1.87E+04,-3.70E-01,-1.57E+04,-9.12E+00,-1.56E+04
297.4188,-2.60E-08,-2.26E-01,-1.07E-01,-1.27E+00,0.00E+00,0.00E+00,0.00E+00,9.56E-02,6.07E-01,0.00E+00,1.43E+04,5.38E+03,311,0.00E+00,0.00E+00,0.00E+00,-1.67E-05,-1.82E+03,-4.18E-03,-1.87E+04,-3.16E-01,-1.57E+04,-7.98E+00,-1.56E+04
299.3446,-2.19E-08,-3.22E-01,-1.07E-01,-1.89E+00,0.00E+00,0.00E+00,0.00E+00,8.14E-02,8.60E-01,0.00E+00,1.43E+04,5.38E+03,312,0.00E+00,0.00E+00,0.00E+00,-1.40E-05,-1.82E+03,-3.52E-03,-1.87E+04,-2.69E-01,-1.57E+04,-6.99E+00,-1.56E+04
300.6927,-1.87E-08,-4.28E-01,-1.07E-01,-2.47E+00,0.00E+00,0.00E+00,0.00E+00,6.94E-02,1.09E+00,0.00E+00,1.43E+04,5.38E+03,313,0.00E+00,0.00E+00,0.00E+00,-1.24E-05,-1.82E+03,-3.12E-03,-1.87E+04,-2.41E-01,-1.57E+04,-6.36E+00,-1.56E+04
302.4452,-1.64E-08,-5.61E-01,-1.07E-01,-3.45E+00,0.00E+00,0.00E+00,0.00E+00,6.20E-02,1.45E+00,0.00E+00,1.43E+04,5.38E+03,314,0.00E+00,0.00E+00,0.00E+00,-1.06E-05,-1.82E+03,-2.67E-03,-1.87E+04,-2.08E-01,-1.57E+04,-5.62E+00,-1.56E+04
304.1977,-1.40E-08,-7.45E-01,-1.07E-01,-4.76E+00,0.00E+00,0.00E+00,0.00E+00,5.35E-02,1.92E+00,0.00E+00,1.43E+04,5.38E+03,315,0.00E+00,0.00E+00,0.00E+00,-9.06E-06,-1.82E+03,-2.29E-03,-1.87E+04,-1.80E-01,-1.57E+04,-4.97E+00,-1.56E+04
305.9502,-1.20E-08,-9.73E-01,-1.07E-01,-6.46E+00,0.00E+00,0.00E+00,0.00E+00,4.62E-02,2.51E+00,0.00E+00,1.43E+04,5.38E+03,316,0.00E+00,0.00E+00,0.00E+00,-7.74E-06,-1.82E+03,-1.96E-03,-1.87E+04,-1.56E-01,-1.57E+04,-4.39E+00,-1.57E+04
307.8773,-1.02E-08,-1.28E+00,-1.07E-01,-8.93E+00,0.00E+00,0.00E+00,0.00E+00,3.99E-02,3.31E+00,0.00E+00,1.43E+04,5.38E+03,317,0.00E+00,0.00E+00,0.00E+00,-6.52E-06,-1.82E+03,-1.65E-03,-1.87E+04,-1.33E-01,-1.57E+04,-3.83E+00,-1.57E+04
309.2263,-8.70E-09,-1.60E+00,-1.07E-01,-1.11E+01,0.00E+00,0.00E+00,0.00E+00,3.40E-02,3.99E+00,0.00E+00,1.43E+04,5.38E+03,318,0.00E+00,0.00E+00,0.00E+00,-5.77E-06,-1.82E+03,-1.46E-03,-1.87E+04,-1.19E-01,-1.57E+04,-3.47E+00,-1.57E+04
310.98,-7.63E-09,-1.99E+00,-1.07E-01,-1.46E+01,0.00E+00,0.00E+00,0.00E+00,3.03E-02,5.05E+00,0.00E+00,1.43E+04,5.38E+03,319,0.00E+00,0.00E+00,0.00E+00,-4.93E-06,-1.82E+03,-1.25E-03,-1.87E+04,-1.02E-01,-1.57E+04,-3.06E+00,-1.57E+04
312.2076,-6.59E-09,-2.41E+00,-1.07E-01,-1.75E+01,0.00E+00,0.00E+00,0.00E+00,2.62E-02,5.91E+00,0.00E+00,1.43E+04,5.38E+03,320,0.00E+00,0.00E+00,0.00E+00,-4.41E-06,-1.82E+03,-1.12E-03,-1.87E+04,-9.25E-02,-1.57E+04,-2.80E+00,-1.57E+04
313.8035,-5.85E-09,-2.89E+00,-1.07E-01,-2.21E+01,0.00E+00,0.00E+00,0.00E+00,2.36E-02,7.21E+00,0.00E+00,1.43E+04,5.38E+03,321,0.00E+00,0.00E+00,0.00E+00,-3.82E-06,-1.82E+03,-9.73E-04,-1.87E+04,-8.09E-02,-1.57E+04,-2.49E+00,-1.57E+04
315.3994,-5.07E-09,-3.52E+00,-1.07E-01,-2.77E+01,0.00E+00,0.00E+00,0.00E+00,2.06E-02,8.74E+00,0.00E+00,1.43E+04,5.37E+03,322,0.00E+00,0.00E+00,0.00E+00,-3.31E-06,-1.82E+03,-8.44E-04,-1.87E+04,-7.08E-02,-1.57E+04,-2.22E+00,-1.57E+04
316.9952,-4.39E-09,-4.24E+00,-1.07E-01,-3.45E+01,0.00E+00,0.00E+00,0.00E+00,1.80E-02,1.05E+01,0.00E+00,1.43E+04,5.37E+03,323,0.00E+00,0.00E+00,0.00E+00,-2.87E-06,-1.82E+03,-7.33E-04,-1.87E+04,-6.19E-02,-1.57E+04,-1.98E+00,-1.57E+04
318.9224,-3.79E-09,-5.17E+00,-1.07E-01,-4.45E+01,0.00E+00,0.00E+00,0.00E+00,1.58E-02,1.30E+01,0.00E+00,1.43E+04,5.37E+03,324,0.00E+00,0.00E+00,0.00E+00,-2.41E-06,-1.82E+03,-6.18E-04,-1.87E+04,-5.27E-02,-1.57E+04,-1.72E+00,-1.57E+04
320.2714,-3.22E-09,-6.15E+00,-1.07E-01,-5.28E+01,0.00E+00,0.00E+00,0.00E+00,1.34E-02,1.50E+01,0.00E+00,1.43E+04,5.37E+03,325,0.00E+00,0.00E+00,0.00E+00,-2.14E-06,-1.82E+03,-5.47E-04,-1.87E+04,-4.71E-02,-1.57E+04,-1.55E+00,-1.57E+04
322.0252,-2.83E-09,-7.24E+00,-1.07E-01,-6.55E+01,0.00E+00,0.00E+00,0.00E+00,1.20E-02,1.79E+01,0.00E+00,1.43E+04,5.36E+03,326,0.00E+00,0.00E+00,0.00E+00,-1.83E-06,-1.82E+03,-4.69E-04,-1.87E+04,-4.07E-02,-1.57E+04,-1.37E+00,-1.57E+04
323.7789,-2.42E-09,-8.64E+00,-1.07E-01,-8.06E+01,0.00E+00,0.00E+00,0.00E+00,1.03E-02,2.13E+01,0.00E+00,1.43E+04,5.36E+03,327,0.00E+00,0.00E+00,0.00E+00,-1.56E-06,-1.82E+03,-4.01E-04,-1.87E+04,-3.51E-02,-1.57E+04,-1.20E+00,-1.57E+04
325.5326,-2.07E-09,-1.02E+01,-1.07E-01,-9.85E+01,0.00E+00,0.00E+00,0.00E+00,8.90E-03,2.51E+01,0.00E+00,1.43E+04,5.35E+03,328,0.00E+00,0.00E+00,0.00E+00,-1.33E-06,-1.82E+03,-3.43E-04,-1.87E+04,-3.03E-02,-1.57E+04,-1.05E+00,-1.57E+04
327.2863,-1.77E-09,-1.20E+01,-1.07E-01,-1.20E+02,0.00E+00,0.00E+00,0.00E+00,7.67E-03,2.94E+01,0.00E+00,1.43E+04,5.35E+03,329,0.00E+00,0.00E+00,0.00E+00,-1.14E-06,-1.82E+03,-2.94E-04,-1.87E+04,-2.62E-02,-1.57E+04,-9.22E-01,-1.57E+04
329.2137,-1.51E-09,-1.41E+01,-1.07E-01,-1.47E+02,0.00E+00,0.00E+00,0.00E+00,6.61E-03,3.47E+01,0.00E+00,1.43E+04,5.34E+03,330,0.00E+00,0.00E+00,0.00E+00,-9.58E-07,-1.82E+03,-2.48E-04,-1.87E+04,-2.22E-02,-1.57E+04,-8.01E-01,-1.57E+04
330.5628,-1.28E-09,-1.61E+01,-1.07E-01,-1.68E+02,0.00E+00,0.00E+00,0.00E+00,5.62E-03,3.87E+01,0.00E+00,1.43E+04,5.33E+03,331,0.00E+00,0.00E+00,0.00E+00,-8.48E-07,-1.82E+03,-2.19E-04,-1.87E+04,-1.99E-02,-1.57E+04,-7.20E-01,-1.57E+04
332.3167,-1.13E-09,-1.83E+01,-1.07E-01,-2.01E+02,0.00E+00,0.00E+00,0.00E+00,5.01E-03,4.45E+01,0.00E+00,1.43E+04,5.32E+03,332,0.00E+00,0.00E+00,0.00E+00,-7.24E-07,-1.82E+03,-1.88E-04,-1.87E+04,-1.71E-02,-1.57E+04,-6.35E-01,-1.57E+04
333.5445,-9.72E-10,-2.05E+01,-1.07E-01,-2.26E+02,0.00E+00,0.00E+00,0.00E+00,4.32E-03,4.89E+01,0.00E+00,1.43E+04,5.32E+03,333,0.00E+00,0.00E+00,0.00E+00,-6.49E-07,-1.82E+03,-1.68E-04,-1.87E+04,-1.55E-02,-1.57E+04,-5.75E-01,-1.57E+04
335.1405,-8.62E-10,-2.29E+01,-1.07E-01,-2.62E+02,0.00E+00,0.00E+00,0.00E+00,3.89E-03,5.50E+01,0.00E+00,1.43E+04,5.31E+03,334,0.00E+00,0.00E+00,0.00E+00,-5.62E-07,-1.82E+03,-1.46E-04,-1.87E+04,-1.35E-02,-1.57E+04,-5.13E-01,-1.57E+04
336.7365,-7.47E-10,-2.57E+01,-1.07E-01,-3.03E+02,0.00E+00,0.00E+00,0.00E+00,3.40E-03,6.16E+01,0.00E+00,1.43E+04,5.29E+03,335,0.00E+00,0.00E+00,0.00E+00,-4.87E-07,-1.82E+03,-1.27E-04,-1.87E+04,-1.18E-02,-1.57E+04,-4.54E-01,-1.57E+04
338.3326,-6.47E-10,-2.87E+01,-1.07E-01,-3.49E+02,0.00E+00,0.00E+00,0.00E+00,2.97E-03,6.87E+01,0.00E+00,1.43E+04,5.28E+03,336,0.00E+00,0.00E+00,0.00E+00,-4.22E-07,-1.82E+03,-1.10E-04,-1.87E+04,-1.03E-02,-1.57E+04,-4.01E-01,-1.57E+04
340.2594,-5.58E-10,-3.22E+01,-1.07E-01,-4.11E+02,0.00E+00,0.00E+00,0.00E+00,2.59E-03,7.78E+01,0.00E+00,1.43E+04,5.26E+03,337,0.00E+00,0.00E+00,0.00E+00,-3.55E-07,-1.82E+03,-9.29E-05,-1.87E+04,-8.76E-03,-1.57E+04,-3.46E-01,-1.57E+04
341.6081,-4.75E-10,-3.57E+01,-1.07E-01,-4.59E+02,0.00E+00,0.00E+00,0.00E+00,2.20E-03,8.46E+01,0.00E+00,1.43E+04,5.24E+03,338,0.00E+00,0.00E+00,0.00E+00,-3.14E-07,-1.82E+03,-8.24E-05,-1.87E+04,-7.80E-03,-1.57E+04,-3.13E-01,-1.57E+04
343.4473,-4.17E-10,-3.94E+01,-1.07E-01,-5.31E+02,0.00E+00,0.00E+00,0.00E+00,1.96E-03,9.43E+01,0.00E+00,1.43E+04,5.22E+03,339,0.00E+00,0.00E+00,0.00E+00,-2.67E-07,-1.82E+03,-7.00E-05,-1.87E+04,-6.69E-03,-1.57E+04,-2.71E-01,-1.57E+04
344.6746,-3.58E-10,-4.30E+01,-1.07E-01,-5.84E+02,0.00E+00,0.00E+00,0.00E+00,1.68E-03,1.01E+02,0.00E+00,1.43E+04,5.21E+03,340,0.00E+00,0.00E+00,0.00E+00,-2.38E-07,-1.82E+03,-6.28E-05,-1.87E+04,-6.01E-03,-1.57E+04,-2.48E-01,-1.57E+04
346.2072,-3.18E-10,-4.66E+01,-1.07E-01,-6.56E+02,0.00E+00,0.00E+00,0.00E+00,1.51E-03,1.10E+02,0.00E+00,1.43E+04,5.18E+03,341,0.00E+00,0.00E+00,0.00E+00,-2.08E-07,-1.82E+03,-5.48E-05,-1.87E+04,-5.28E-03,-1.57E+04,-2.20E-01,-1.57E+04
347.7397,-2.77E-10,-5.05E+01,-1.07E-01,-7.33E+02,0.00E+00,0.00E+00,0.00E+00,1.33E-03,1.19E+02,0.00E+00,1.43E+04,5.16E+03,342,0.00E+00,0.00E+00,0.00E+00,-1.81E-07,-1.82E+03,-4.77E-05,-1.87E+04,-4.66E-03,-1.57E+04,-1.94E-01,-1.57E+04
349.6661,-2.40E-10,-5.51E+01,-1.07E-01,-8.39E+02,0.00E+00,0.00E+00,0.00E+00,1.17E-03,1.31E+02,0.00E+00,1.43E+04,5.12E+03,343,0.00E+00,0.00E+00,0.00E+00,-1.52E-07,-1.82E+03,-4.03E-05,-1.87E+04,-3.95E-03,-1.57E+04,-1.68E-01,-1.57E+04
350.9578,-2.04E-10,-5.97E+01,-1.07E-01,-9.16E+02,0.00E+00,0.00E+00,0.00E+00,9.89E-04,1.40E+02,0.00E+00,1.43E+04,5.10E+03,344,0.00E+00,0.00E+00,0.00E+00,-1.36E-07,-1.82E+03,-3.60E-05,-1.87E+04,-3.53E-03,-1.57E+04,-1.53E-01,-1.57E+04
352.7662,-1.80E-10,-6.41E+01,-1.07E-01,-1.03E+03,0.00E+00,0.00E+00,0.00E+00,8.86E-04,1.52E+02,0.00E+00,1.43E+04,5.06E+03,345,0.00E+00,0.00E+00,0.00E+00,-1.15E-07,-1.82E+03,-3.06E-05,-1.87E+04,-3.04E-03,-1.57E+04,-1.32E-01,-1.57E+04
354.5747,-1.53E-10,-6.95E+01,-1.07E-01,-1.16E+03,0.00E+00,0.00E+00,0.00E+00,7.59E-04,1.64E+02,0.00E+00,1.43E+04,5.02E+03,346,0.00E+00,0.00E+00,0.00E+00,-9.80E-08,-1.82E+03,-2.61E-05,-1.87E+04,-2.60E-03,-1.57E+04,-1.15E-01,-1.57E+04
356.3831,-1.30E-10,-7.50E+01,-1.07E-01,-1.29E+03,0.00E+00,0.00E+00,0.00E+00,6.51E-04,1.77E+02,0.00E+00,1.43E+04,4.98E+03,347,0.00E+00,0.00E+00,0.00E+00,-8.35E-08,-1.82E+03,-2.22E-05,-1.87E+04,-2.23E-03,-1.57E+04,-9.97E-02,-1.57E+04
357.5887,-1.12E-10,-7.96E+01,-1.07E-01,-1.39E+03,0.00E+00,0.00E+00,0.00E+00,5.58E-04,1.85E+02,0.00E+00,1.43E+04,4.95E+03,348,0.00E+00,0.00E+00,0.00E+00,-7.47E-08,-1.82E+03,-2.00E-05,-1.87E+04,-2.01E-03,-1.57E+04,-9.12E-02,-1.57E+04
358.7944,-1.00E-10,-8.34E+01,-1.07E-01,-1.49E+03,0.00E+00,0.00E+00,0.00E+00,5.03E-04,1.94E+02,0.00E+00,1.43E+04,4.91E+03,349,0.00E+00,0.00E+00,0.00E+00,-6.71E-08,-1.82E+03,-1.79E-05,-1.87E+04,-1.82E-03,-1.57E+04,-8.25E-02,-1.57E+04
360,-8.99E-11,-8.71E+01,-1.07E-01,-1.60E+03,0.00E+00,0.00E+00,0.00E+00,4.54E-04,2.02E+02,0.00E+00,1.43E+04,4.88E+03,350,0.00E+00,0.00E+00,0.00E+00,-6.01E-08,-1.82E+03,-1.61E-05,-1.87E+04,-1.63E-03,-1.57E+04,-7.56E-02,-1.57E+04
