Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLevel,Cum(WTrans),SnowLayer
536.2585,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.49E-02,-1.12E+02,4.08E+01,-1.30E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.15E+02,0.00E+00,0.00E+00,1.21E+02,1.31E+02,1.66E+00,501,0.00E+00,0
537.0005,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.44E-02,-1.13E+02,4.08E+01,-1.30E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.15E+02,0.00E+00,0.00E+00,1.21E+02,1.32E+02,1.66E+00,502,0.00E+00,0
537.7426,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.39E-02,-1.13E+02,4.08E+01,-1.31E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.16E+02,0.00E+00,0.00E+00,1.22E+02,1.32E+02,1.66E+00,503,0.00E+00,0
538.4846,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.34E-02,-1.13E+02,4.08E+01,-1.31E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.16E+02,0.00E+00,0.00E+00,1.22E+02,1.33E+02,1.66E+00,504,0.00E+00,0
539.2267,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.29E-02,-1.14E+02,4.08E+01,-1.31E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.16E+02,0.00E+00,0.00E+00,1.22E+02,1.33E+02,1.66E+00,505,0.00E+00,0
539.9687,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.24E-02,-1.14E+02,4.08E+01,-1.32E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.16E+02,0.00E+00,0.00E+00,1.23E+02,1.33E+02,1.66E+00,506,0.00E+00,0
540.7108,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.19E-02,-1.14E+02,4.08E+01,-1.32E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.16E+02,0.00E+00,0.00E+00,1.23E+02,1.34E+02,1.66E+00,507,0.00E+00,0
541.4528,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.14E-02,-1.15E+02,4.08E+01,-1.32E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.16E+02,0.00E+00,0.00E+00,1.23E+02,1.34E+02,1.66E+00,508,0.00E+00,0
542.1948,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.10E-02,-1.15E+02,4.08E+01,-1.33E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.17E+02,0.00E+00,0.00E+00,1.24E+02,1.34E+02,1.66E+00,509,0.00E+00,0
542.9369,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.05E-02,-1.15E+02,4.08E+01,-1.33E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.17E+02,0.00E+00,0.00E+00,1.24E+02,1.35E+02,1.66E+00,510,0.00E+00,0
543.6789,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.01E-02,-1.16E+02,4.08E+01,-1.33E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.17E+02,0.00E+00,0.00E+00,1.24E+02,1.35E+02,1.66E+00,511,0.00E+00,0
544.421,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.96E-02,-1.16E+02,4.08E+01,-1.34E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.17E+02,0.00E+00,0.00E+00,1.25E+02,1.35E+02,1.66E+00,512,0.00E+00,0
545.163,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.92E-02,-1.16E+02,4.08E+01,-1.34E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.17E+02,0.00E+00,0.00E+00,1.25E+02,1.36E+02,1.66E+00,513,0.00E+00,0
545.9051,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.88E-02,-1.17E+02,4.08E+01,-1.34E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.17E+02,0.00E+00,0.00E+00,1.25E+02,1.36E+02,1.66E+00,514,0.00E+00,0
546.6471,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.84E-02,-1.17E+02,4.08E+01,-1.35E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.25E+02,1.36E+02,1.66E+00,515,0.00E+00,0
547.3892,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.80E-02,-1.17E+02,4.08E+01,-1.35E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.26E+02,1.37E+02,1.66E+00,516,0.00E+00,0
548.1312,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.76E-02,-1.18E+02,4.08E+01,-1.35E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.26E+02,1.37E+02,1.66E+00,517,0.00E+00,0
548.8732,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.72E-02,-1.18E+02,4.08E+01,-1.36E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.26E+02,1.37E+02,1.66E+00,518,0.00E+00,0
549.6153,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.68E-02,-1.18E+02,4.08E+01,-1.36E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.27E+02,1.38E+02,1.66E+00,519,0.00E+00,0
550.3573,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.65E-02,-1.19E+02,4.08E+01,-1.36E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.27E+02,1.38E+02,1.66E+00,520,0.00E+00,0
551.0994,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-02,-1.19E+02,4.08E+01,-1.37E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.27E+02,1.38E+02,1.66E+00,521,0.00E+00,0
551.8414,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.58E-02,-1.19E+02,4.08E+01,-1.37E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.28E+02,1.39E+02,1.66E+00,522,0.00E+00,0
552.5835,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.55E-02,-1.20E+02,4.08E+01,-1.37E+02,1.01E+01,-1.49E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.28E+02,1.39E+02,1.66E+00,523,0.00E+00,0
553.3255,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.51E-02,-1.20E+02,4.08E+01,-1.38E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.28E+02,1.39E+02,1.66E+00,524,0.00E+00,0
554.0675,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.48E-02,-1.20E+02,4.08E+01,-1.38E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.29E+02,1.40E+02,1.66E+00,525,0.00E+00,0
554.8096,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.45E-02,-1.21E+02,4.08E+01,-1.38E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.29E+02,1.40E+02,1.66E+00,526,0.00E+00,0
555.5516,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.43E-02,-1.21E+02,4.08E+01,-1.39E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.29E+02,1.40E+02,1.66E+00,527,0.00E+00,0
556.2937,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.40E-02,-1.21E+02,4.08E+01,-1.39E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.29E+02,1.41E+02,1.66E+00,528,0.00E+00,0
557.0357,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.37E-02,-1.22E+02,4.08E+01,-1.39E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.30E+02,1.41E+02,1.66E+00,529,0.00E+00,0
557.7778,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.35E-02,-1.22E+02,4.08E+01,-1.40E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.30E+02,1.41E+02,1.66E+00,530,0.00E+00,0
558.5198,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.33E-02,-1.23E+02,4.08E+01,-1.40E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.30E+02,1.42E+02,1.66E+00,531,0.00E+00,0
559.2619,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.31E-02,-1.23E+02,4.08E+01,-1.40E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.31E+02,1.42E+02,1.66E+00,532,0.00E+00,0
560.0039,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.29E-02,-1.23E+02,4.08E+01,-1.41E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.31E+02,1.42E+02,1.66E+00,533,0.00E+00,0
560.7459,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.28E-02,-1.24E+02,4.08E+01,-1.41E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.31E+02,1.43E+02,1.66E+00,534,0.00E+00,0
561.488,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.28E-02,-1.24E+02,4.08E+01,-1.41E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.32E+02,1.43E+02,1.66E+00,535,0.00E+00,0
562.23,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.29E-02,-1.24E+02,4.08E+01,-1.42E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.32E+02,1.43E+02,1.66E+00,536,0.00E+00,0
562.9721,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.33E-02,-1.25E+02,4.08E+01,-1.42E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.32E+02,1.44E+02,1.66E+00,537,0.00E+00,0
563.7141,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.40E-02,-1.25E+02,4.08E+01,-1.42E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.33E+02,1.44E+02,1.66E+00,538,0.00E+00,0
564.4562,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.54E-02,-1.25E+02,4.08E+01,-1.43E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.19E+02,0.00E+00,0.00E+00,1.33E+02,1.44E+02,1.66E+00,539,0.00E+00,0
565.1982,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.76E-02,-1.26E+02,4.08E+01,-1.43E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.18E+02,0.00E+00,0.00E+00,1.33E+02,1.45E+02,1.66E+00,540,0.00E+00,0
565.9402,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.11E-02,-1.26E+02,4.08E+01,-1.43E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.17E+02,0.00E+00,0.00E+00,1.33E+02,1.45E+02,1.66E+00,541,0.00E+00,0
566.6823,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.65E-02,-1.26E+02,4.08E+01,-1.44E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.15E+02,0.00E+00,0.00E+00,1.34E+02,1.45E+02,1.66E+00,542,0.00E+00,0
567.4243,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.44E-02,-1.27E+02,4.08E+01,-1.44E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.12E+02,0.00E+00,0.00E+00,1.34E+02,1.46E+02,1.66E+00,543,0.00E+00,0
568.1664,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-7.52E-02,-1.27E+02,4.08E+01,-1.44E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.09E+02,0.00E+00,0.00E+00,1.34E+02,1.46E+02,1.66E+00,544,0.00E+00,0
568.9084,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-8.94E-02,-1.27E+02,4.08E+01,-1.45E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-1.04E+02,0.00E+00,0.00E+00,1.35E+02,1.47E+02,1.66E+00,545,0.00E+00,0
569.6505,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-1.07E-01,-1.28E+02,4.08E+01,-1.45E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-9.71E+01,0.00E+00,0.00E+00,1.35E+02,1.47E+02,1.66E+00,546,0.00E+00,0
570.3925,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-1.47E-01,-1.28E+02,4.08E+01,-1.46E+02,1.01E+01,-1.50E+02,-6.91E+01,-6.91E+01,-9.18E+01,0.00E+00,0.00E+00,1.35E+02,1.47E+02,1.66E+00,547,0.00E+00,0
571.1345,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-1.88E-01,-1.28E+02,4.08E+01,-1.46E+02,1.01E+01,-1.51E+02,-6.91E+01,-6.91E+01,-8.70E+01,0.00E+00,0.00E+00,1.35E+02,1.48E+02,1.66E+00,548,0.00E+00,0
571.8766,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-2.26E-01,-1.29E+02,4.08E+01,-1.46E+02,1.01E+01,-1.51E+02,-6.91E+01,-6.91E+01,-8.26E+01,0.00E+00,0.00E+00,1.35E+02,1.48E+02,1.66E+00,549,0.00E+00,0
572.6186,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-2.61E-01,-1.29E+02,4.08E+01,-1.47E+02,1.01E+01,-1.51E+02,-6.91E+01,-6.91E+01,-7.86E+01,0.00E+00,0.00E+00,1.36E+02,1.48E+02,1.66E+00,550,0.00E+00,0
573.3607,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.00E-01,-1.29E+02,4.08E+01,-1.47E+02,1.01E+01,-1.51E+02,-6.91E+01,-6.91E+01,-7.51E+01,0.00E+00,0.00E+00,1.36E+02,1.49E+02,1.66E+00,551,0.00E+00,0
574.1027,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.55E-01,-1.30E+02,4.08E+01,-1.47E+02,1.01E+01,-1.51E+02,-6.91E+01,-6.91E+01,-7.32E+01,0.00E+00,0.00E+00,1.36E+02,1.49E+02,1.66E+00,552,0.00E+00,0
574.8448,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.83E-01,-1.30E+02,4.08E+01,-1.48E+02,1.01E+01,-1.52E+02,-6.91E+01,-6.91E+01,-7.19E+01,0.00E+00,0.00E+00,1.36E+02,1.49E+02,1.66E+00,553,0.00E+00,0
575.8094,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.09E-01,-1.30E+02,4.08E+01,-1.48E+02,1.01E+01,-1.52E+02,-6.91E+01,-6.91E+01,-7.10E+01,0.00E+00,0.00E+00,1.36E+02,1.50E+02,1.66E+00,554,0.00E+00,0
577.0635,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.28E-01,-1.31E+02,4.08E+01,-1.49E+02,1.01E+01,-1.53E+02,-6.91E+01,-6.91E+01,-7.02E+01,0.00E+00,0.00E+00,1.36E+02,1.50E+02,1.66E+00,555,0.00E+00,0
578.6937,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.42E-01,-1.32E+02,4.08E+01,-1.49E+02,1.01E+01,-1.53E+02,-6.91E+01,-6.91E+01,-6.97E+01,0.00E+00,0.00E+00,1.36E+02,1.51E+02,1.66E+00,556,0.00E+00,0
580.5636,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.50E-01,-1.33E+02,4.08E+01,-1.50E+02,1.01E+01,-1.54E+02,-6.91E+01,-6.91E+01,-6.93E+01,0.00E+00,0.00E+00,1.36E+02,1.52E+02,1.66E+00,557,0.00E+00,0
582.4316,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.58E-01,-1.34E+02,4.08E+01,-1.51E+02,1.01E+01,-1.55E+02,-6.91E+01,-6.91E+01,-6.92E+01,0.00E+00,0.00E+00,1.36E+02,1.53E+02,1.66E+00,558,0.00E+00,0
584.2998,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.56E-01,-1.34E+02,4.08E+01,-1.52E+02,1.01E+01,-1.56E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.54E+02,1.66E+00,559,0.00E+00,0
586.1588,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.59E-01,-1.35E+02,4.08E+01,-1.53E+02,1.01E+01,-1.57E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.54E+02,1.66E+00,560,0.00E+00,0
588.0177,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.63E-01,-1.36E+02,4.08E+01,-1.54E+02,1.01E+01,-1.58E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.55E+02,1.66E+00,561,0.00E+00,0
589.8785,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.58E-01,-1.37E+02,4.08E+01,-1.54E+02,1.01E+01,-1.59E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.56E+02,1.66E+00,562,0.00E+00,0
591.7367,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-01,-1.38E+02,4.08E+01,-1.55E+02,1.01E+01,-1.59E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.57E+02,1.66E+00,563,0.00E+00,0
593.5949,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.62E-01,-1.39E+02,4.08E+01,-1.56E+02,1.01E+01,-1.60E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.58E+02,1.66E+00,564,0.00E+00,0
595.4527,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.63E-01,-1.40E+02,4.08E+01,-1.57E+02,1.01E+01,-1.61E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.59E+02,1.66E+00,565,0.00E+00,0
597.3105,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.59E-01,-1.40E+02,4.08E+01,-1.58E+02,1.01E+01,-1.62E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.60E+02,1.66E+00,566,0.00E+00,0
599.1705,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-01,-1.41E+02,4.08E+01,-1.59E+02,1.01E+01,-1.63E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.60E+02,1.66E+00,567,0.00E+00,0
601.0294,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-01,-1.42E+02,4.08E+01,-1.60E+02,1.01E+01,-1.64E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.61E+02,1.66E+00,568,0.00E+00,0
602.8883,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.59E-01,-1.43E+02,4.08E+01,-1.60E+02,1.01E+01,-1.65E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.62E+02,1.66E+00,569,0.00E+00,0
604.7458,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.44E+02,4.08E+01,-1.61E+02,1.01E+01,-1.65E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.63E+02,1.66E+00,570,0.00E+00,0
606.6032,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.45E+02,4.08E+01,-1.62E+02,1.01E+01,-1.66E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.64E+02,1.66E+00,571,0.00E+00,0
608.4607,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-01,-1.45E+02,4.08E+01,-1.63E+02,1.01E+01,-1.67E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.65E+02,1.66E+00,572,0.00E+00,0
610.3187,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-01,-1.46E+02,4.08E+01,-1.64E+02,1.01E+01,-1.68E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.66E+02,1.66E+00,573,0.00E+00,0
612.1766,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.58E-01,-1.47E+02,4.08E+01,-1.65E+02,1.01E+01,-1.69E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.66E+02,1.66E+00,574,0.00E+00,0
614.0323,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.62E-01,-1.48E+02,4.08E+01,-1.66E+02,1.01E+01,-1.70E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.67E+02,1.66E+00,575,0.00E+00,0
615.888,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.49E+02,4.08E+01,-1.66E+02,1.01E+01,-1.70E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.68E+02,1.66E+00,576,0.00E+00,0
617.7436,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.59E-01,-1.50E+02,4.08E+01,-1.67E+02,1.01E+01,-1.71E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.69E+02,1.66E+00,577,0.00E+00,0
619.6039,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.59E-01,-1.51E+02,4.08E+01,-1.68E+02,1.01E+01,-1.72E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.70E+02,1.66E+00,578,0.00E+00,0
621.4615,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.59E-01,-1.51E+02,4.08E+01,-1.69E+02,1.01E+01,-1.73E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.71E+02,1.66E+00,579,0.00E+00,0
623.3191,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.52E+02,4.08E+01,-1.70E+02,1.01E+01,-1.74E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.72E+02,1.66E+00,580,0.00E+00,0
625.1782,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.53E+02,4.08E+01,-1.71E+02,1.01E+01,-1.75E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.72E+02,1.66E+00,581,0.00E+00,0
627.0374,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.54E+02,4.08E+01,-1.72E+02,1.01E+01,-1.76E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.73E+02,1.66E+00,582,0.00E+00,0
628.8966,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.59E-01,-1.55E+02,4.08E+01,-1.72E+02,1.01E+01,-1.76E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.74E+02,1.66E+00,583,0.00E+00,0
630.7564,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-01,-1.56E+02,4.08E+01,-1.73E+02,1.01E+01,-1.77E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.75E+02,1.66E+00,584,0.00E+00,0
632.6145,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.59E-01,-1.57E+02,4.08E+01,-1.74E+02,1.01E+01,-1.78E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.76E+02,1.66E+00,585,0.00E+00,0
634.4726,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.57E+02,4.08E+01,-1.75E+02,1.01E+01,-1.79E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.77E+02,1.66E+00,586,0.00E+00,0
636.3313,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.61E-01,-1.58E+02,4.08E+01,-1.76E+02,1.01E+01,-1.80E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.78E+02,1.66E+00,587,0.00E+00,0
638.1901,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.59E-01,-1.59E+02,4.08E+01,-1.77E+02,1.01E+01,-1.81E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.78E+02,1.66E+00,588,0.00E+00,0
640.0498,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.59E-01,-1.60E+02,4.08E+01,-1.78E+02,1.01E+01,-1.82E+02,-6.91E+01,-6.91E+01,-6.91E+01,0.00E+00,0.00E+00,1.36E+02,1.79E+02,1.66E+00,589,0.00E+00,0
641.9095,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-01,-1.61E+02,4.08E+01,-1.78E+02,1.01E+01,-1.82E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.80E+02,1.66E+00,590,0.00E+00,0
643.7692,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.62E-01,-1.62E+02,4.08E+01,-1.79E+02,1.01E+01,-1.83E+02,-6.91E+01,-6.91E+01,-6.90E+01,0.00E+00,0.00E+00,1.36E+02,1.81E+02,1.66E+00,591,0.00E+00,0
