Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot,)    sum(vTop),sum(vRoot,)    sum(vBot,)      hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLeve,l Cum(WTrans),SnowLayer
222.6251,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.55E-02,-3.56E+01,2.04E+01,-4.40E+01,7.11E+00,-6.57E+01,-6.98E+01,-6.98E+01,-1.08E+02,0.00E+00,0.00E+00,1.20E+02,4.52E+01,1.20E+00,237,-6.58E+00,0
223.7115,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.48E-02,-3.60E+01,2.04E+01,-4.44E+01,7.11E+00,-6.57E+01,-6.98E+01,-6.98E+01,-1.08E+02,0.00E+00,0.00E+00,1.20E+02,4.56E+01,1.20E+00,238,-6.45E+00,0
224.798,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.42E-02,-3.65E+01,2.04E+01,-4.49E+01,7.11E+00,-6.58E+01,-6.98E+01,-6.98E+01,-1.08E+02,0.00E+00,0.00E+00,1.21E+02,4.61E+01,1.20E+00,239,-6.32E+00,0
225.8844,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.36E-02,-3.70E+01,2.04E+01,-4.54E+01,7.11E+00,-6.59E+01,-6.98E+01,-6.98E+01,-1.08E+02,0.00E+00,0.00E+00,1.21E+02,4.66E+01,1.20E+00,240,-6.19E+00,0
226.9709,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.30E-02,-3.75E+01,2.04E+01,-4.59E+01,7.11E+00,-6.60E+01,-6.98E+01,-6.98E+01,-1.08E+02,0.00E+00,0.00E+00,1.22E+02,4.71E+01,1.20E+00,241,-6.06E+00,0
228.0573,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.24E-02,-3.79E+01,2.04E+01,-4.63E+01,7.11E+00,-6.61E+01,-6.98E+01,-6.98E+01,-1.09E+02,0.00E+00,0.00E+00,1.22E+02,4.75E+01,1.20E+00,242,-5.94E+00,0
229.1438,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.18E-02,-3.84E+01,2.04E+01,-4.68E+01,7.11E+00,-6.61E+01,-6.98E+01,-6.98E+01,-1.09E+02,0.00E+00,0.00E+00,1.22E+02,4.80E+01,1.20E+00,243,-5.81E+00,0
230.2302,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.13E-02,-3.89E+01,2.04E+01,-4.73E+01,7.11E+00,-6.62E+01,-6.98E+01,-6.98E+01,-1.09E+02,0.00E+00,0.00E+00,1.23E+02,4.85E+01,1.20E+00,244,-5.68E+00,0
231.3167,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.09E-02,-3.94E+01,2.04E+01,-4.78E+01,7.11E+00,-6.63E+01,-6.98E+01,-6.98E+01,-1.09E+02,0.00E+00,0.00E+00,1.23E+02,4.90E+01,1.20E+00,245,-5.55E+00,0
232.4031,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.05E-02,-3.99E+01,2.04E+01,-4.83E+01,7.11E+00,-6.64E+01,-6.98E+01,-6.98E+01,-1.09E+02,0.00E+00,0.00E+00,1.24E+02,4.95E+01,1.20E+00,246,-5.42E+00,0
233.4896,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.02E-02,-4.03E+01,2.04E+01,-4.87E+01,7.11E+00,-6.64E+01,-6.98E+01,-6.98E+01,-1.10E+02,0.00E+00,0.00E+00,1.24E+02,4.99E+01,1.20E+00,247,-5.29E+00,0
234.576,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.01E-02,-4.08E+01,2.04E+01,-4.92E+01,7.11E+00,-6.65E+01,-6.98E+01,-6.98E+01,-1.10E+02,0.00E+00,0.00E+00,1.24E+02,5.04E+01,1.20E+00,248,-5.16E+00,0
235.6624,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.02E-02,-4.13E+01,2.04E+01,-4.97E+01,7.11E+00,-6.66E+01,-6.98E+01,-6.98E+01,-1.10E+02,0.00E+00,0.00E+00,1.25E+02,5.09E+01,1.20E+00,249,-5.04E+00,0
236.7489,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.06E-02,-4.18E+01,2.04E+01,-5.02E+01,7.11E+00,-6.67E+01,-6.98E+01,-6.98E+01,-1.10E+02,0.00E+00,0.00E+00,1.25E+02,5.14E+01,1.20E+00,250,-4.91E+00,0
237.8353,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.13E-02,-4.22E+01,2.04E+01,-5.06E+01,7.11E+00,-6.68E+01,-6.98E+01,-6.98E+01,-1.09E+02,0.00E+00,0.00E+00,1.26E+02,5.18E+01,1.20E+00,251,-4.78E+00,0
238.9218,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.26E-02,-4.27E+01,2.04E+01,-5.11E+01,7.11E+00,-6.68E+01,-6.98E+01,-6.98E+01,-1.09E+02,0.00E+00,0.00E+00,1.26E+02,5.23E+01,1.20E+00,252,-4.65E+00,0
240.0082,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.46E-02,-4.32E+01,2.04E+01,-5.16E+01,7.11E+00,-6.69E+01,-6.98E+01,-6.98E+01,-1.08E+02,0.00E+00,0.00E+00,1.26E+02,5.28E+01,1.20E+00,253,-4.52E+00,0
241.0947,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.75E-02,-4.37E+01,2.04E+01,-5.21E+01,7.11E+00,-6.70E+01,-6.98E+01,-6.98E+01,-1.07E+02,0.00E+00,0.00E+00,1.27E+02,5.33E+01,1.20E+00,254,-4.39E+00,0
242.1811,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.16E-02,-4.42E+01,2.04E+01,-5.26E+01,7.11E+00,-6.71E+01,-6.98E+01,-6.98E+01,-1.06E+02,0.00E+00,0.00E+00,1.27E+02,5.38E+01,1.20E+00,255,-4.27E+00,0
243.2676,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.72E-02,-4.46E+01,2.04E+01,-5.30E+01,7.11E+00,-6.72E+01,-6.98E+01,-6.98E+01,-1.04E+02,0.00E+00,0.00E+00,1.28E+02,5.42E+01,1.20E+00,256,-4.14E+00,0
244.354,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-9.46E-02,-4.51E+01,2.04E+01,-5.35E+01,7.11E+00,-6.73E+01,-6.98E+01,-6.98E+01,-1.02E+02,0.00E+00,0.00E+00,1.28E+02,5.47E+01,1.20E+00,257,-4.02E+00,0
245.4405,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.04E-01,-4.56E+01,2.04E+01,-5.40E+01,7.11E+00,-6.74E+01,-6.98E+01,-6.98E+01,-9.84E+01,0.00E+00,0.00E+00,1.28E+02,5.52E+01,1.20E+00,258,-3.90E+00,0
246.5269,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.20E-01,-4.61E+01,2.04E+01,-5.45E+01,7.11E+00,-6.75E+01,-6.98E+01,-6.98E+01,-9.49E+01,0.00E+00,0.00E+00,1.29E+02,5.57E+01,1.20E+00,259,-3.78E+00,0
247.6134,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.47E-01,-4.66E+01,2.04E+01,-5.50E+01,7.11E+00,-6.77E+01,-6.98E+01,-6.98E+01,-9.20E+01,0.00E+00,0.00E+00,1.29E+02,5.62E+01,1.20E+00,260,-3.66E+00,0
248.6998,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.72E-01,-4.70E+01,2.04E+01,-5.54E+01,7.11E+00,-6.79E+01,-6.98E+01,-6.98E+01,-8.91E+01,0.00E+00,0.00E+00,1.29E+02,5.66E+01,1.20E+00,261,-3.56E+00,0
249.7863,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-1.98E-01,-4.75E+01,2.04E+01,-5.59E+01,7.11E+00,-6.81E+01,-6.98E+01,-6.98E+01,-8.62E+01,0.00E+00,0.00E+00,1.30E+02,5.71E+01,1.20E+00,262,-3.47E+00,0
250.8727,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-2.22E-01,-4.80E+01,2.04E+01,-5.64E+01,7.11E+00,-6.83E+01,-6.98E+01,-6.98E+01,-8.34E+01,0.00E+00,0.00E+00,1.30E+02,5.76E+01,1.20E+00,263,-3.38E+00,0
251.9592,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-2.45E-01,-4.85E+01,2.04E+01,-5.69E+01,7.11E+00,-6.86E+01,-6.98E+01,-6.98E+01,-8.07E+01,0.00E+00,0.00E+00,1.30E+02,5.81E+01,1.20E+00,264,-3.30E+00,0
253.0456,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-2.68E-01,-4.89E+01,2.04E+01,-5.73E+01,7.11E+00,-6.89E+01,-6.98E+01,-6.98E+01,-7.80E+01,0.00E+00,0.00E+00,1.30E+02,5.85E+01,1.20E+00,265,-3.23E+00,0
254.1321,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-2.98E-01,-4.94E+01,2.04E+01,-5.78E+01,7.11E+00,-6.92E+01,-6.98E+01,-6.98E+01,-7.56E+01,0.00E+00,0.00E+00,1.30E+02,5.90E+01,1.20E+00,266,-3.17E+00,0
255.2185,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-3.30E-01,-4.99E+01,2.04E+01,-5.83E+01,7.11E+00,-6.96E+01,-6.98E+01,-6.98E+01,-7.43E+01,0.00E+00,0.00E+00,1.31E+02,5.95E+01,1.20E+00,267,-3.12E+00,0
256.305,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-3.54E-01,-5.04E+01,2.04E+01,-5.88E+01,7.11E+00,-7.00E+01,-6.98E+01,-6.98E+01,-7.32E+01,0.00E+00,0.00E+00,1.31E+02,6.00E+01,1.20E+00,268,-3.08E+00,0
257.7174,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-3.78E-01,-5.10E+01,2.04E+01,-5.94E+01,7.11E+00,-7.05E+01,-6.98E+01,-6.98E+01,-7.21E+01,0.00E+00,0.00E+00,1.31E+02,6.06E+01,1.20E+00,269,-3.05E+00,0
259.5535,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-3.99E-01,-5.18E+01,2.04E+01,-6.02E+01,7.11E+00,-7.12E+01,-6.98E+01,-6.98E+01,-7.13E+01,0.00E+00,0.00E+00,1.31E+02,6.14E+01,1.20E+00,270,-3.02E+00,0
261.4894,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.13E-01,-5.27E+01,2.04E+01,-6.11E+01,7.11E+00,-7.20E+01,-6.98E+01,-6.98E+01,-7.08E+01,0.00E+00,0.00E+00,1.31E+02,6.23E+01,1.20E+00,271,-3.00E+00,0
263.4278,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.25E-01,-5.35E+01,2.04E+01,-6.19E+01,7.11E+00,-7.28E+01,-6.98E+01,-6.98E+01,-7.04E+01,0.00E+00,0.00E+00,1.31E+02,6.31E+01,1.20E+00,272,-2.98E+00,0
265.3662,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.27E-01,-5.44E+01,2.04E+01,-6.28E+01,7.11E+00,-7.37E+01,-6.98E+01,-6.98E+01,-7.02E+01,0.00E+00,0.00E+00,1.31E+02,6.40E+01,1.20E+00,273,-2.97E+00,0
267.2949,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.33E-01,-5.52E+01,2.04E+01,-6.36E+01,7.11E+00,-7.45E+01,-6.98E+01,-6.98E+01,-7.01E+01,0.00E+00,0.00E+00,1.31E+02,6.48E+01,1.20E+00,274,-2.96E+00,0
269.2235,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.35E-01,-5.61E+01,2.04E+01,-6.45E+01,7.11E+00,-7.53E+01,-6.98E+01,-6.98E+01,-6.99E+01,0.00E+00,0.00E+00,1.31E+02,6.57E+01,1.20E+00,275,-2.96E+00,0
271.1559,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.37E-01,-5.69E+01,2.04E+01,-6.53E+01,7.11E+00,-7.62E+01,-6.98E+01,-6.98E+01,-6.99E+01,0.00E+00,0.00E+00,1.31E+02,6.65E+01,1.20E+00,276,-2.95E+00,0
272.5085,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-5.75E+01,2.04E+01,-6.59E+01,7.11E+00,-7.68E+01,-6.98E+01,-6.98E+01,-6.99E+01,0.00E+00,0.00E+00,1.31E+02,6.71E+01,1.20E+00,277,-2.95E+00,0
274.267,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-5.83E+01,2.04E+01,-6.67E+01,7.11E+00,-7.76E+01,-6.98E+01,-6.98E+01,-6.99E+01,0.00E+00,0.00E+00,1.31E+02,6.79E+01,1.20E+00,278,-2.95E+00,0
276.0254,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-5.91E+01,2.04E+01,-6.75E+01,7.11E+00,-7.83E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,6.87E+01,1.20E+00,279,-2.95E+00,0
277.9567,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-5.99E+01,2.04E+01,-6.83E+01,7.11E+00,-7.92E+01,-6.98E+01,-6.98E+01,-6.99E+01,0.00E+00,0.00E+00,1.31E+02,6.95E+01,1.20E+00,280,-2.95E+00,0
279.888,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-6.08E+01,2.04E+01,-6.92E+01,7.11E+00,-8.00E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.04E+01,1.20E+00,281,-2.95E+00,0
281.8176,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-6.16E+01,2.04E+01,-7.00E+01,7.11E+00,-8.09E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.12E+01,1.20E+00,282,-2.95E+00,0
283.7473,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.38E-01,-6.24E+01,2.04E+01,-7.09E+01,7.11E+00,-8.17E+01,-6.98E+01,-6.98E+01,-6.99E+01,0.00E+00,0.00E+00,1.31E+02,7.20E+01,1.20E+00,283,-2.95E+00,0
285.6717,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.38E-01,-6.33E+01,2.04E+01,-7.17E+01,7.11E+00,-8.26E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.29E+01,1.20E+00,284,-2.95E+00,0
287.0188,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-6.39E+01,2.04E+01,-7.23E+01,7.11E+00,-8.32E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.35E+01,1.20E+00,285,-2.95E+00,0
288.7701,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-6.47E+01,2.04E+01,-7.31E+01,7.11E+00,-8.39E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.43E+01,1.20E+00,286,-2.95E+00,0
290.5213,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-6.54E+01,2.04E+01,-7.38E+01,7.11E+00,-8.47E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.50E+01,1.20E+00,287,-2.95E+00,0
292.451,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-6.63E+01,2.04E+01,-7.47E+01,7.11E+00,-8.55E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.59E+01,1.20E+00,288,-2.95E+00,0
294.3807,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-6.71E+01,2.04E+01,-7.55E+01,7.11E+00,-8.64E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.67E+01,1.20E+00,289,-2.95E+00,0
295.7315,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-6.77E+01,2.04E+01,-7.61E+01,7.11E+00,-8.70E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.73E+01,1.20E+00,290,-2.95E+00,0
297.4875,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-6.85E+01,2.04E+01,-7.69E+01,7.11E+00,-8.78E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.81E+01,1.20E+00,291,-2.95E+00,0
299.2435,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-6.93E+01,2.04E+01,-7.77E+01,7.11E+00,-8.85E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.89E+01,1.20E+00,292,-2.95E+00,0
301.1723,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-7.01E+01,2.04E+01,-7.85E+01,7.11E+00,-8.94E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,7.97E+01,1.20E+00,293,-2.95E+00,0
303.101,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-7.10E+01,2.04E+01,-7.94E+01,7.11E+00,-9.02E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.06E+01,1.20E+00,294,-2.94E+00,0
304.4512,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.16E+01,2.04E+01,-8.00E+01,7.11E+00,-9.08E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.12E+01,1.20E+00,295,-2.95E+00,0
306.2063,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-7.23E+01,2.04E+01,-8.07E+01,7.11E+00,-9.16E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.19E+01,1.20E+00,296,-2.95E+00,0
307.9615,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.31E+01,2.04E+01,-8.15E+01,7.11E+00,-9.24E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.27E+01,1.20E+00,297,-2.95E+00,0
309.7167,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.39E+01,2.04E+01,-8.23E+01,7.11E+00,-9.31E+01,-6.98E+01,-6.98E+01,-6.99E+01,0.00E+00,0.00E+00,1.31E+02,8.35E+01,1.20E+00,298,-2.95E+00,0
311.4719,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.46E+01,2.04E+01,-8.30E+01,7.11E+00,-9.39E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.42E+01,1.20E+00,299,-2.95E+00,0
313.3983,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.55E+01,2.04E+01,-8.39E+01,7.11E+00,-9.48E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.51E+01,1.20E+00,300,-2.95E+00,0
314.7469,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.61E+01,2.04E+01,-8.45E+01,7.11E+00,-9.54E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.57E+01,1.20E+00,301,-2.95E+00,0
316.4999,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.69E+01,2.04E+01,-8.53E+01,7.11E+00,-9.61E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.65E+01,1.20E+00,302,-2.94E+00,0
317.7271,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-7.74E+01,2.04E+01,-8.58E+01,7.11E+00,-9.67E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.70E+01,1.20E+00,303,-2.94E+00,0
319.3224,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-7.81E+01,2.04E+01,-8.65E+01,7.11E+00,-9.74E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.77E+01,1.20E+00,304,-2.95E+00,0
320.9177,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.88E+01,2.04E+01,-8.72E+01,7.11E+00,-9.81E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.84E+01,1.20E+00,305,-2.95E+00,0
322.8443,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-7.97E+01,2.04E+01,-8.81E+01,7.11E+00,-9.89E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.93E+01,1.20E+00,306,-2.95E+00,0
324.1929,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-8.02E+01,2.04E+01,-8.86E+01,7.11E+00,-9.95E+01,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,8.98E+01,1.20E+00,307,-2.95E+00,0
325.9462,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-8.10E+01,2.04E+01,-8.94E+01,7.11E+00,-1.00E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.06E+01,1.20E+00,308,-2.95E+00,0
327.6994,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-8.18E+01,2.04E+01,-9.02E+01,7.11E+00,-1.01E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.14E+01,1.20E+00,309,-2.95E+00,0
329.4526,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-8.26E+01,2.04E+01,-9.10E+01,7.11E+00,-1.02E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.22E+01,1.20E+00,310,-2.95E+00,0
331.2058,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-8.33E+01,2.04E+01,-9.17E+01,7.11E+00,-1.03E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.29E+01,1.20E+00,311,-2.95E+00,0
332.959,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-8.41E+01,2.04E+01,-9.25E+01,7.11E+00,-1.03E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.37E+01,1.20E+00,312,-2.95E+00,0
334.7123,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-8.49E+01,2.04E+01,-9.33E+01,7.11E+00,-1.04E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.45E+01,1.20E+00,313,-2.95E+00,0
336.4655,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-8.56E+01,2.04E+01,-9.40E+01,7.11E+00,-1.05E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.52E+01,1.20E+00,314,-2.95E+00,0
338.2187,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-8.64E+01,2.04E+01,-9.48E+01,7.11E+00,-1.06E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.60E+01,1.20E+00,315,-2.95E+00,0
339.4459,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-8.70E+01,2.04E+01,-9.54E+01,7.11E+00,-1.06E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.66E+01,1.20E+00,316,-2.95E+00,0
341.0414,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-8.77E+01,2.04E+01,-9.61E+01,7.11E+00,-1.07E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.73E+01,1.20E+00,317,-2.95E+00,0
342.6368,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-8.84E+01,2.04E+01,-9.68E+01,7.11E+00,-1.08E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.80E+01,1.20E+00,318,-2.95E+00,0
344.566,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-8.92E+01,2.04E+01,-9.76E+01,7.11E+00,-1.08E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.88E+01,1.20E+00,319,-2.95E+00,0
346.4953,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-9.01E+01,2.04E+01,-9.85E+01,7.11E+00,-1.09E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,9.97E+01,1.20E+00,320,-2.94E+00,0
347.8458,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-9.07E+01,2.04E+01,-9.91E+01,7.11E+00,-1.10E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.00E+02,1.20E+00,321,-2.94E+00,0
349.5821,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-9.14E+01,2.04E+01,-9.98E+01,7.11E+00,-1.11E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.01E+02,1.20E+00,322,-2.95E+00,0
351.3184,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-9.22E+01,2.04E+01,-1.01E+02,7.11E+00,-1.11E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.02E+02,1.20E+00,323,-2.95E+00,0
353.0547,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.39E-01,-9.29E+01,2.04E+01,-1.01E+02,7.11E+00,-1.12E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.03E+02,1.20E+00,324,-2.95E+00,0
354.791,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-9.37E+01,2.04E+01,-1.02E+02,7.11E+00,-1.13E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.03E+02,1.20E+00,325,-2.95E+00,0
356.5274,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.41E-01,-9.45E+01,2.04E+01,-1.03E+02,7.11E+00,-1.14E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.04E+02,1.20E+00,326,-2.95E+00,0
358.2637,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-4.40E-01,-9.52E+01,2.04E+01,-1.04E+02,7.11E+00,-1.15E+02,-6.98E+01,-6.98E+01,-6.98E+01,0.00E+00,0.00E+00,1.31E+02,1.05E+02,1.20E+00,327,-2.95E+00,0
