Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot,)    sum(vTop),sum(vRoot,)    sum(vBot,)      hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLeve,l Cum(WTrans),SnowLayer
524.4137,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-7.48E-02,-1.07E+02,4.08E+01,-1.22E+02,3.99E+01,-1.36E+02,-6.91E+01,-1.25E+02,-1.08E+02,0.00E+00,0.00E+00,9.18E+01,1.26E+02,4.48E+00,494,-1.27E+01,0
525.2125,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-7.42E-02,-1.07E+02,4.08E+01,-1.22E+02,3.99E+01,-1.36E+02,-6.91E+01,-1.24E+02,-1.08E+02,0.00E+00,0.00E+00,9.21E+01,1.26E+02,4.48E+00,495,-1.26E+01,0
526.0113,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-7.36E-02,-1.08E+02,4.08E+01,-1.22E+02,3.99E+01,-1.36E+02,-6.91E+01,-1.23E+02,-1.08E+02,0.00E+00,0.00E+00,9.24E+01,1.27E+02,4.48E+00,496,-1.25E+01,0
526.8102,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-7.30E-02,-1.08E+02,4.08E+01,-1.23E+02,3.99E+01,-1.36E+02,-6.91E+01,-1.23E+02,-1.08E+02,0.00E+00,0.00E+00,9.28E+01,1.27E+02,4.48E+00,497,-1.24E+01,0
527.609,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-7.24E-02,-1.08E+02,4.08E+01,-1.23E+02,3.99E+01,-1.36E+02,-6.91E+01,-1.22E+02,-1.09E+02,0.00E+00,0.00E+00,9.31E+01,1.28E+02,4.48E+00,498,-1.23E+01,0
528.4078,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-7.18E-02,-1.09E+02,4.08E+01,-1.23E+02,3.99E+01,-1.36E+02,-6.91E+01,-1.21E+02,-1.09E+02,0.00E+00,0.00E+00,9.34E+01,1.28E+02,4.48E+00,499,-1.22E+01,0
529.2067,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-7.12E-02,-1.09E+02,4.08E+01,-1.24E+02,3.99E+01,-1.36E+02,-6.91E+01,-1.21E+02,-1.09E+02,0.00E+00,0.00E+00,9.37E+01,1.28E+02,4.48E+00,500,-1.21E+01,0
530.0055,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-7.06E-02,-1.09E+02,4.08E+01,-1.24E+02,3.99E+01,-1.36E+02,-6.91E+01,-1.20E+02,-1.09E+02,0.00E+00,0.00E+00,9.40E+01,1.29E+02,4.48E+00,501,-1.20E+01,0
531.044,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.98E-02,-1.10E+02,4.08E+01,-1.25E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.19E+02,-1.10E+02,0.00E+00,0.00E+00,9.44E+01,1.29E+02,4.48E+00,502,-1.19E+01,0
532.0824,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.89E-02,-1.10E+02,4.08E+01,-1.25E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.18E+02,-1.10E+02,0.00E+00,0.00E+00,9.48E+01,1.30E+02,4.48E+00,503,-1.18E+01,0
533.1209,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.81E-02,-1.11E+02,4.08E+01,-1.26E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.17E+02,-1.10E+02,0.00E+00,0.00E+00,9.52E+01,1.30E+02,4.48E+00,504,-1.17E+01,0
534.1594,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.74E-02,-1.11E+02,4.08E+01,-1.26E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.17E+02,-1.10E+02,0.00E+00,0.00E+00,9.56E+01,1.31E+02,4.48E+00,505,-1.15E+01,0
535.1979,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.66E-02,-1.12E+02,4.08E+01,-1.27E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.16E+02,-1.11E+02,0.00E+00,0.00E+00,9.60E+01,1.31E+02,4.48E+00,506,-1.14E+01,0
536.2364,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.59E-02,-1.12E+02,4.08E+01,-1.27E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.15E+02,-1.11E+02,0.00E+00,0.00E+00,9.64E+01,1.31E+02,4.48E+00,507,-1.13E+01,0
537.2749,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.51E-02,-1.13E+02,4.08E+01,-1.27E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.14E+02,-1.11E+02,0.00E+00,0.00E+00,9.68E+01,1.32E+02,4.48E+00,508,-1.11E+01,0
538.3133,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.44E-02,-1.13E+02,4.08E+01,-1.28E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.13E+02,-1.12E+02,0.00E+00,0.00E+00,9.73E+01,1.32E+02,4.48E+00,509,-1.10E+01,0
539.3518,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.36E-02,-1.14E+02,4.08E+01,-1.28E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.13E+02,-1.12E+02,0.00E+00,0.00E+00,9.77E+01,1.33E+02,4.48E+00,510,-1.09E+01,0
540.3903,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.29E-02,-1.14E+02,4.08E+01,-1.29E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.12E+02,-1.12E+02,0.00E+00,0.00E+00,9.81E+01,1.33E+02,4.48E+00,511,-1.08E+01,0
541.4288,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.22E-02,-1.15E+02,4.08E+01,-1.29E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.11E+02,-1.12E+02,0.00E+00,0.00E+00,9.85E+01,1.34E+02,4.48E+00,512,-1.06E+01,0
542.4673,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.14E-02,-1.15E+02,4.08E+01,-1.30E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.10E+02,-1.13E+02,0.00E+00,0.00E+00,9.89E+01,1.34E+02,4.48E+00,513,-1.05E+01,0
543.5057,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.07E-02,-1.16E+02,4.08E+01,-1.30E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.10E+02,-1.13E+02,0.00E+00,0.00E+00,9.93E+01,1.35E+02,4.48E+00,514,-1.04E+01,0
544.5442,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.00E-02,-1.16E+02,4.08E+01,-1.31E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.09E+02,-1.13E+02,0.00E+00,0.00E+00,9.97E+01,1.35E+02,4.48E+00,515,-1.02E+01,0
545.5827,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.93E-02,-1.17E+02,4.08E+01,-1.31E+02,3.99E+01,-1.37E+02,-6.91E+01,-1.08E+02,-1.13E+02,0.00E+00,0.00E+00,1.00E+02,1.36E+02,4.48E+00,516,-1.01E+01,0
546.6212,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.86E-02,-1.17E+02,4.08E+01,-1.32E+02,3.99E+01,-1.38E+02,-6.91E+01,-1.07E+02,-1.14E+02,0.00E+00,0.00E+00,1.01E+02,1.36E+02,4.48E+00,517,-9.95E+00,0
547.6597,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.80E-02,-1.18E+02,4.08E+01,-1.32E+02,3.99E+01,-1.38E+02,-6.91E+01,-1.07E+02,-1.14E+02,0.00E+00,0.00E+00,1.01E+02,1.37E+02,4.48E+00,518,-9.82E+00,0
548.6982,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.73E-02,-1.18E+02,4.08E+01,-1.33E+02,3.99E+01,-1.38E+02,-6.91E+01,-1.06E+02,-1.14E+02,0.00E+00,0.00E+00,1.01E+02,1.37E+02,4.48E+00,519,-9.69E+00,0
549.7366,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.66E-02,-1.18E+02,4.08E+01,-1.33E+02,3.99E+01,-1.38E+02,-6.91E+01,-1.05E+02,-1.14E+02,0.00E+00,0.00E+00,1.02E+02,1.38E+02,4.48E+00,520,-9.55E+00,0
550.7751,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.60E-02,-1.19E+02,4.08E+01,-1.34E+02,3.99E+01,-1.38E+02,-6.91E+01,-1.05E+02,-1.15E+02,0.00E+00,0.00E+00,1.02E+02,1.38E+02,4.48E+00,521,-9.42E+00,0
551.8136,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.54E-02,-1.19E+02,4.08E+01,-1.34E+02,3.99E+01,-1.38E+02,-6.91E+01,-1.04E+02,-1.15E+02,0.00E+00,0.00E+00,1.03E+02,1.39E+02,4.48E+00,522,-9.28E+00,0
552.8521,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.47E-02,-1.20E+02,4.08E+01,-1.35E+02,3.99E+01,-1.38E+02,-6.91E+01,-1.03E+02,-1.15E+02,0.00E+00,0.00E+00,1.03E+02,1.39E+02,4.48E+00,523,-9.15E+00,0
553.8906,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.41E-02,-1.20E+02,4.08E+01,-1.35E+02,3.99E+01,-1.38E+02,-6.91E+01,-1.03E+02,-1.15E+02,0.00E+00,0.00E+00,1.04E+02,1.40E+02,4.48E+00,524,-9.01E+00,0
554.929,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.35E-02,-1.21E+02,4.08E+01,-1.36E+02,3.99E+01,-1.38E+02,-6.91E+01,-1.02E+02,-1.16E+02,0.00E+00,0.00E+00,1.04E+02,1.40E+02,4.48E+00,525,-8.88E+00,0
555.9675,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.29E-02,-1.21E+02,4.08E+01,-1.36E+02,3.99E+01,-1.38E+02,-6.91E+01,-1.01E+02,-1.16E+02,0.00E+00,0.00E+00,1.04E+02,1.41E+02,4.48E+00,526,-8.74E+00,0
557.006,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.23E-02,-1.22E+02,4.08E+01,-1.37E+02,3.99E+01,-1.38E+02,-6.91E+01,-1.01E+02,-1.16E+02,0.00E+00,0.00E+00,1.05E+02,1.41E+02,4.48E+00,527,-8.61E+00,0
558.0445,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.18E-02,-1.22E+02,4.08E+01,-1.37E+02,3.99E+01,-1.38E+02,-6.91E+01,-9.98E+01,-1.16E+02,0.00E+00,0.00E+00,1.05E+02,1.42E+02,4.48E+00,528,-8.47E+00,0
559.083,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.12E-02,-1.23E+02,4.08E+01,-1.38E+02,3.99E+01,-1.38E+02,-6.91E+01,-9.92E+01,-1.16E+02,0.00E+00,0.00E+00,1.06E+02,1.42E+02,4.48E+00,529,-8.33E+00,0
560.1215,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.07E-02,-1.23E+02,4.08E+01,-1.38E+02,3.99E+01,-1.38E+02,-6.91E+01,-9.85E+01,-1.17E+02,0.00E+00,0.00E+00,1.06E+02,1.42E+02,4.48E+00,530,-8.20E+00,0
561.1599,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.01E-02,-1.24E+02,4.08E+01,-1.38E+02,3.99E+01,-1.38E+02,-6.91E+01,-9.78E+01,-1.17E+02,0.00E+00,0.00E+00,1.06E+02,1.43E+02,4.48E+00,531,-8.06E+00,0
562.1984,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.96E-02,-1.24E+02,4.08E+01,-1.39E+02,3.99E+01,-1.38E+02,-6.91E+01,-9.71E+01,-1.17E+02,0.00E+00,0.00E+00,1.07E+02,1.43E+02,4.48E+00,532,-7.92E+00,0
563.2369,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.91E-02,-1.25E+02,4.08E+01,-1.39E+02,3.99E+01,-1.38E+02,-6.91E+01,-9.65E+01,-1.17E+02,0.00E+00,0.00E+00,1.07E+02,1.44E+02,4.48E+00,533,-7.79E+00,0
564.2754,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.86E-02,-1.25E+02,4.08E+01,-1.40E+02,3.99E+01,-1.38E+02,-6.91E+01,-9.58E+01,-1.17E+02,0.00E+00,0.00E+00,1.08E+02,1.44E+02,4.48E+00,534,-7.65E+00,0
565.3139,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.82E-02,-1.26E+02,4.08E+01,-1.40E+02,3.99E+01,-1.38E+02,-6.91E+01,-9.51E+01,-1.18E+02,0.00E+00,0.00E+00,1.08E+02,1.45E+02,4.48E+00,535,-7.51E+00,0
566.3523,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.77E-02,-1.26E+02,4.08E+01,-1.41E+02,3.99E+01,-1.39E+02,-6.91E+01,-9.45E+01,-1.18E+02,0.00E+00,0.00E+00,1.09E+02,1.45E+02,4.48E+00,536,-7.37E+00,0
567.3908,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.72E-02,-1.27E+02,4.08E+01,-1.41E+02,3.99E+01,-1.39E+02,-6.91E+01,-9.38E+01,-1.18E+02,0.00E+00,0.00E+00,1.09E+02,1.46E+02,4.48E+00,537,-7.24E+00,0
568.4293,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.68E-02,-1.27E+02,4.08E+01,-1.42E+02,3.99E+01,-1.39E+02,-6.91E+01,-9.31E+01,-1.18E+02,0.00E+00,0.00E+00,1.09E+02,1.46E+02,4.48E+00,538,-7.10E+00,0
569.4678,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.64E-02,-1.28E+02,4.08E+01,-1.42E+02,3.99E+01,-1.39E+02,-6.91E+01,-9.25E+01,-1.18E+02,0.00E+00,0.00E+00,1.10E+02,1.47E+02,4.48E+00,539,-6.96E+00,0
570.5063,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.60E-02,-1.28E+02,4.08E+01,-1.43E+02,3.99E+01,-1.39E+02,-6.91E+01,-9.18E+01,-1.18E+02,0.00E+00,0.00E+00,1.10E+02,1.47E+02,4.48E+00,540,-6.82E+00,0
571.5448,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.56E-02,-1.29E+02,4.08E+01,-1.43E+02,3.99E+01,-1.39E+02,-6.91E+01,-9.12E+01,-1.19E+02,0.00E+00,0.00E+00,1.11E+02,1.48E+02,4.48E+00,541,-6.69E+00,0
572.5832,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.52E-02,-1.29E+02,4.08E+01,-1.44E+02,3.99E+01,-1.39E+02,-6.91E+01,-9.05E+01,-1.19E+02,0.00E+00,0.00E+00,1.11E+02,1.48E+02,4.48E+00,542,-6.55E+00,0
573.6217,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.48E-02,-1.29E+02,4.08E+01,-1.44E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.12E+02,1.49E+02,4.48E+00,543,-6.41E+00,0
574.6602,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.44E-02,-1.30E+02,4.08E+01,-1.45E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.92E+01,-1.19E+02,0.00E+00,0.00E+00,1.12E+02,1.49E+02,4.48E+00,544,-6.27E+00,0
575.6987,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.41E-02,-1.30E+02,4.08E+01,-1.45E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.85E+01,-1.19E+02,0.00E+00,0.00E+00,1.12E+02,1.50E+02,4.48E+00,545,-6.13E+00,0
576.7372,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.38E-02,-1.31E+02,4.08E+01,-1.46E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.79E+01,-1.19E+02,0.00E+00,0.00E+00,1.13E+02,1.50E+02,4.48E+00,546,-5.99E+00,0
577.7756,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.34E-02,-1.31E+02,4.08E+01,-1.46E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.73E+01,-1.19E+02,0.00E+00,0.00E+00,1.13E+02,1.51E+02,4.48E+00,547,-5.85E+00,0
578.8141,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.31E-02,-1.32E+02,4.08E+01,-1.47E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.66E+01,-1.19E+02,0.00E+00,0.00E+00,1.14E+02,1.51E+02,4.48E+00,548,-5.72E+00,0
579.8526,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.29E-02,-1.32E+02,4.08E+01,-1.47E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.60E+01,-1.20E+02,0.00E+00,0.00E+00,1.14E+02,1.52E+02,4.48E+00,549,-5.58E+00,0
580.8911,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.26E-02,-1.33E+02,4.08E+01,-1.48E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.53E+01,-1.20E+02,0.00E+00,0.00E+00,1.15E+02,1.52E+02,4.48E+00,550,-5.44E+00,0
581.9296,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.23E-02,-1.33E+02,4.08E+01,-1.48E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.47E+01,-1.20E+02,0.00E+00,0.00E+00,1.15E+02,1.52E+02,4.48E+00,551,-5.30E+00,0
582.9681,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.21E-02,-1.34E+02,4.08E+01,-1.48E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.41E+01,-1.20E+02,0.00E+00,0.00E+00,1.16E+02,1.53E+02,4.48E+00,552,-5.16E+00,0
584.0065,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.18E-02,-1.34E+02,4.08E+01,-1.49E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.35E+01,-1.20E+02,0.00E+00,0.00E+00,1.16E+02,1.53E+02,4.48E+00,553,-5.02E+00,0
585.045,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.16E-02,-1.35E+02,4.08E+01,-1.49E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.28E+01,-1.20E+02,0.00E+00,0.00E+00,1.16E+02,1.54E+02,4.48E+00,554,-4.88E+00,0
586.0835,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.14E-02,-1.35E+02,4.08E+01,-1.50E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.22E+01,-1.20E+02,0.00E+00,0.00E+00,1.17E+02,1.54E+02,4.48E+00,555,-4.74E+00,0
587.122,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.12E-02,-1.36E+02,4.08E+01,-1.50E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.16E+01,-1.20E+02,0.00E+00,0.00E+00,1.17E+02,1.55E+02,4.48E+00,556,-4.60E+00,0
588.1605,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.10E-02,-1.36E+02,4.08E+01,-1.51E+02,3.99E+01,-1.39E+02,-6.91E+01,-8.10E+01,-1.20E+02,0.00E+00,0.00E+00,1.18E+02,1.55E+02,4.48E+00,557,-4.46E+00,0
589.1989,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.08E-02,-1.37E+02,4.08E+01,-1.51E+02,3.99E+01,-1.40E+02,-6.91E+01,-8.03E+01,-1.20E+02,0.00E+00,0.00E+00,1.18E+02,1.56E+02,4.48E+00,558,-4.32E+00,0
590.2374,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.06E-02,-1.37E+02,4.08E+01,-1.52E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.97E+01,-1.20E+02,0.00E+00,0.00E+00,1.19E+02,1.56E+02,4.48E+00,559,-4.18E+00,0
591.2759,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.05E-02,-1.38E+02,4.08E+01,-1.52E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.91E+01,-1.20E+02,0.00E+00,0.00E+00,1.19E+02,1.57E+02,4.48E+00,560,-4.04E+00,0
592.3144,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.04E-02,-1.38E+02,4.08E+01,-1.53E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.85E+01,-1.21E+02,0.00E+00,0.00E+00,1.19E+02,1.57E+02,4.48E+00,561,-3.90E+00,0
593.3529,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.04E-02,-1.39E+02,4.08E+01,-1.53E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.79E+01,-1.21E+02,0.00E+00,0.00E+00,1.20E+02,1.58E+02,4.48E+00,562,-3.76E+00,0
594.3914,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.03E-02,-1.39E+02,4.08E+01,-1.54E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.73E+01,-1.21E+02,0.00E+00,0.00E+00,1.20E+02,1.58E+02,4.48E+00,563,-3.62E+00,0
595.4298,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.02E-02,-1.40E+02,4.08E+01,-1.54E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.67E+01,-1.21E+02,0.00E+00,0.00E+00,1.21E+02,1.59E+02,4.48E+00,564,-3.48E+00,0
596.4683,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.02E-02,-1.40E+02,4.08E+01,-1.55E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.61E+01,-1.21E+02,0.00E+00,0.00E+00,1.21E+02,1.59E+02,4.48E+00,565,-3.34E+00,0
597.5068,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.01E-02,-1.40E+02,4.08E+01,-1.55E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.55E+01,-1.21E+02,0.00E+00,0.00E+00,1.22E+02,1.60E+02,4.48E+00,566,-3.20E+00,0
598.5453,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.00E-02,-1.41E+02,4.08E+01,-1.56E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.49E+01,-1.21E+02,0.00E+00,0.00E+00,1.22E+02,1.60E+02,4.48E+00,567,-3.06E+00,0
599.5838,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.00E-02,-1.41E+02,4.08E+01,-1.56E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.43E+01,-1.21E+02,0.00E+00,0.00E+00,1.22E+02,1.61E+02,4.48E+00,568,-2.92E+00,0
600.6222,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.99E-02,-1.42E+02,4.08E+01,-1.57E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.38E+01,-1.21E+02,0.00E+00,0.00E+00,1.23E+02,1.61E+02,4.48E+00,569,-2.78E+00,0
601.6607,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.99E-02,-1.42E+02,4.08E+01,-1.57E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.32E+01,-1.21E+02,0.00E+00,0.00E+00,1.23E+02,1.62E+02,4.48E+00,570,-2.64E+00,0
602.6992,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.98E-02,-1.43E+02,4.08E+01,-1.58E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.27E+01,-1.21E+02,0.00E+00,0.00E+00,1.24E+02,1.62E+02,4.48E+00,571,-2.50E+00,0
603.7377,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.98E-02,-1.43E+02,4.08E+01,-1.58E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.22E+01,-1.21E+02,0.00E+00,0.00E+00,1.24E+02,1.63E+02,4.48E+00,572,-2.36E+00,0
604.7762,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.98E-02,-1.44E+02,4.08E+01,-1.59E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.17E+01,-1.21E+02,0.00E+00,0.00E+00,1.25E+02,1.63E+02,4.48E+00,573,-2.22E+00,0
605.8147,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-3.99E-02,-1.44E+02,4.08E+01,-1.59E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.13E+01,-1.21E+02,0.00E+00,0.00E+00,1.25E+02,1.63E+02,4.48E+00,574,-2.08E+00,0
606.8531,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.01E-02,-1.45E+02,4.08E+01,-1.59E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.09E+01,-1.21E+02,0.00E+00,0.00E+00,1.26E+02,1.64E+02,4.48E+00,575,-1.94E+00,0
607.8916,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.04E-02,-1.45E+02,4.08E+01,-1.60E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.05E+01,-1.21E+02,0.00E+00,0.00E+00,1.26E+02,1.64E+02,4.48E+00,576,-1.80E+00,0
608.9301,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.11E-02,-1.46E+02,4.08E+01,-1.60E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.02E+01,-1.20E+02,0.00E+00,0.00E+00,1.26E+02,1.65E+02,4.48E+00,577,-1.66E+00,0
609.9686,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.28E-02,-1.46E+02,4.08E+01,-1.61E+02,3.99E+01,-1.40E+02,-6.91E+01,-7.00E+01,-1.20E+02,0.00E+00,0.00E+00,1.27E+02,1.65E+02,4.48E+00,578,-1.52E+00,0
611.0071,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.55E-02,-1.47E+02,4.08E+01,-1.61E+02,3.99E+01,-1.40E+02,-6.91E+01,-6.98E+01,-1.19E+02,0.00E+00,0.00E+00,1.27E+02,1.66E+02,4.48E+00,579,-1.38E+00,0
612.0455,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-4.95E-02,-1.47E+02,4.08E+01,-1.62E+02,3.99E+01,-1.40E+02,-6.91E+01,-6.96E+01,-1.18E+02,0.00E+00,0.00E+00,1.28E+02,1.66E+02,4.48E+00,580,-1.24E+00,0
613.084,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-5.50E-02,-1.48E+02,4.08E+01,-1.62E+02,3.99E+01,-1.41E+02,-6.91E+01,-6.95E+01,-1.16E+02,0.00E+00,0.00E+00,1.28E+02,1.67E+02,4.48E+00,581,-1.10E+00,0
614.1225,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-6.25E-02,-1.48E+02,4.08E+01,-1.63E+02,3.99E+01,-1.41E+02,-6.91E+01,-6.94E+01,-1.14E+02,0.00E+00,0.00E+00,1.29E+02,1.67E+02,4.48E+00,582,-9.67E-01,0
615.161,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-7.23E-02,-1.49E+02,4.08E+01,-1.63E+02,3.99E+01,-1.41E+02,-6.91E+01,-6.93E+01,-1.10E+02,0.00E+00,0.00E+00,1.29E+02,1.68E+02,4.48E+00,583,-8.34E-01,0
616.1995,-4.60E-01,0.00E+00,-4.60E-01,0.00E+00,-8.45E-02,-1.49E+02,4.08E+01,-1.64E+02,3.99E+01,-1.41E+02,-6.91E+01,-6.93E+01,-1.06E+02,0.00E+00,0.00E+00,1.29E+02,1.68E+02,4.48E+00,584,-7.04E-01,0
